,text,labels
10,赖赖 你 是 一 颗 菠菜 菜菜菜菜菜菜 … 真的 没 想到 你 因为 我 一 句 想 吃 学校 的 米面 就 跑到 学校 去 看 有 没 有 卖 ， 学校 不 让 进 ， 你 又 买 了 面条 送到 我 家 楼下 给 我 ， 我 在 睡觉 都 不 知道 你 为了 我 一 句 话 做 了 这么 多 事 ， 真的 很 谢谢 你 。 老公 〈 但愿 我 什么 都 没 弄 ， 清头 素颜 睡衣 的 样子 没 把 你 吓到 哈哈 〉 i love you lailai .,2
11,i love it when i see old couples in love because it makes me believe that true love does exist. 我 钟爱 的 情景 就 是 遇见 那些 老 了 还 依旧 恩爱 的 人们 ， 因为 这 让 我 相信 真 爱 真的 存在 。,2
12,以前 日日 去 蒲 又 话 我 懂唔 使 做 作业 ， 宜家 不 知 几 认 真日日忙 ， schedule 都 满 晒 ， 又 话 我 懂唔 出街 ， 搞 乜家科 ？ ！ ！ ！ ！,1
13,这 次 真 没法 淡定 了 ， 我 这个 淡定哥 都 hold 不 住 了,3
14,哈哈 ... 因为 最近 开始 painting 了 . . 大家 的 place都 像 左下角 那 图 一样 乱 . . 挪开 桌子 才 有 足够 的 空间 去 画 . . 导致 交通 阻碍 . . 幸好 我 的 位置 属于 ' 后门 ' 通道 迟到 就 不 用 从 前面 进 ... 不过 向 右转 就 是 几 个 老师 的 办公室 ...猜猜 哪个 是 俺 滴,2
15,现在 我 还 在 吹头 发        在 过 2 下 小时 就 要 爬起 上班 的     今天 玩 的 实在 是 太 high 了 点       感觉 还 是 蛮 不错 的      嘿嘿嘿嘿~~,2
16,三点 被 老爸 硬 拖 起来 ~ 因为 早上 我 还 沉浸 在 夏日乐 悠悠 = = baby 好 美a ! ! ! 彭于 晏 超级 帅 帅 就 一 个 字 ~~要 去 外婆 家 粗饭 了 啦 ~ ~ 祝 大家 新年 快乐 万事如意,2
17,陈奕迅 带伤 依 着 拐杖 唱 《 因为 爱情 》 ， 太 有 feel 了 ！,2
18,清楚 的 认识 到 还 有 九 天 就 回 学校 了 小酒 糟     我 只 能 再 看 两 期 running   man   而且 在 dreamhigh2 播出 后 第二 天 就 回校 了  还 不 能 看 ....... 这 该死 的,1
19,i can do better........ 平凡 的 小 梦想 让 我们 快快乐乐 ， 幸福 ， 知足 ， 我 的 远方 的 朋友 也 在 和 我 一样 ， 靠 自己 的 双 手 生活 ， 加油 ~ gr ！,2
20,今天 收 了 条 爱心 围巾 颜色 是 很 娘 的 淡蓝 色 跟 我 的 棉毛衫 很 配 长 这么 大 了 我 还是 头 一 次 戴 围巾 但是 我 还是 很 感谢 金山 的 妈妈 知道 我 冬天 会 犯 支气管炎 特地 给 我 织 的 小时候 冬天 就 特 羡慕 别人 家 的 孩子 能 戴 妈妈 织 的 围巾 和 帽子 只 有 我 没有 长 大 了 之后 对 某些 东西 不 再 期待 但 还 是 感觉 各 种 温暖 so sweet~~~,2
21,thank you mom ～ 在 家 有 妈妈 在 身边 永远 都 是 最 幸福 的 事情 ， 希望 所有 的 妈妈 和 妈妈 的 妈妈 都 健康 快乐 ！     分享 图片 ， 这 是 生 姜红糖 褒赤 小豆 ， 女生们 都 要 学 起来 喔 ！ 妈妈 叮咛 红糖 最后 放 而且 不 能 煮 久 ！,2
22,坐 等running man 下期 嘉宾 是 iu哦 ~~~哦 也 哦 也 ~~·最清澈 动听 的 韩国 女声 ， 最 具 传奇性 的 年龄 最 小 的 韩国 歌谣界 天后 ， 让 韩国 演艺 公司 jyp 公司 掌门人 朴振荣 后悔 没 招进 公司 的 艺人 ， 近年 被 誉为 韩国 歌谣界 大势 的 “ 国民 妹妹 ” iu李知恩~~敬 请 期待 ~~,2
23,我 是 一 个 大大咧咧 的 女孩 。 家里人 都 说 我 是 一 个 做事 从来 不 经 大脑 的 人 。 额         其实 我 很 羡慕 那些 反正 我 觉得 比 我 幸福 的 人      感谢 你们   养育 了 我        我 最 爱 的 亲人 们    happy  new  year,2
24,你 是 不 是 就 打算 就 站在 那 隔 案 观火 ， 不过 没 关系 ， 因为 我 喜欢 这 心痛 的 感觉 。 你 是 不 是 就 打算 站在 那 听 着 我 哭泣 。 不过 没 关系 ， 因为 我 爱 你 说谎 的 方式 ， 连 你 的 谎言 都 爱 。 -- 《 love the way you lie 》,0
25,有些 人 真的 犯贱 、 每 次 约 他 都 迟 到 还 好意思 这么 多 意见 、 尼玛的 早点 到 会 死 ？ fxxk ！ 非 要 逼 我 骂 你 、 shit ！,1
26,当 老太太 和 我 说 她 的 决定 的 时候 ， 我 微笑 ， 因为 我 知道 她 此时 一定 很 在乎 我 的 表情 ， 我 的 态度 。 但是 转身 离开 的 时候 ， 我 和 自己 说 “ 其实 我 早 就 懂 了 这 一 点 ， 永远 ， 不 把 把 真心 显示 给 别人 ， 因为 那样 会 伤 得 很 痛 ， never ！ ” 然后 自嘲 的 想起 那个 教会 我 这个 道理 的 人 。 只有 痛 ， 才 能 长 教训 ， 要 不 永远 不 知道 疼 ！,0
27,致 某些 人 - 我 真的 不 懂 你 把 我 当 学习 典范 是 为何 能 不 能 敢 不 敢 走出 你 自己 的 风格 无论是 cheap 的 低级 的 还 是 土 的 毕竟 那 是 真的 你 你 这样 follow 我 你 不 累 吗 活 在 如此 阴霾 下 你 不 痛苦 吗 如果 你 都 不 觉得 我 就 要 告诉 你 摆 脱cheap 、 土 、 低级 、 贱  不 是 跟 着 人家 学 时尚 就 能 学会 的 你 实在 太cheap学 不 了 记住 你 不 配,1
28,好像 回家 前 总 会 觉得 特别 惆怅 ， 太 久 没 回去 了 ， 从 没 试 过 这么 久 的 ， 想到 明天 这个 时候 会 在 归途 中 感觉 好 奇妙 。 这 一 学期 过 得 很 快 很 独特 很 不 容易 ， 我 自 认为 的 big problem终 在 挣扎 中 熬 过 ， 也许 有些 事到 最后 不 会 如 我 所 愿 美好 地 落幕 ， 但 我 坚持 了 尝试 了 ， 得到 的 是 对 我 来说 最 好 的 东西 。 要 记住 这 处于 期待 中 的 一 夜 。,0
29,我 cao 啊 你 妈 的 是 没 见 过 世面 吗 这 种 防守 动作 需要 掏牌 ？ 第一 张 牌 你 倒 是 给 个 说法 啊 算 了 算 了 也 不 想 晋 什么 级 了 别 输球 就 好 god please ？,1
30,整整 离开 了 我 十 个 月 ！ 在 广州 生活 七 年 的 它 怕 它 过来 深圳 不 习惯 结果 一样 活 得 很 强 壮大 了 很多 ！ 当年 刚 养 它 才 鸡蛋 大 小 那么 大 只 如今 都 恐龙蛋 那么 大 了 ！ 嘻嘻 。 它 叫 ＂ tank ＂ 坦克 ！ 像 吗 ？ 霸气 呀 。,2
31,省力 订书 机 装订 省 力新 革命 内 含 杠杆 结构 轻松 装订 省 力50% 。 oh yeah,2
32,浙江 台 爱情 连连 看 薛 舒文 长 得 神 似 凤姐 、 形 更 像 。 hold 不 住 ， 另外 浙江 卫视 的 那些 女 嘉宾 都 好 美 ， 不 真实 ， 一 看 都 是 请来 做 节目 的 。 大家 都 是 媒体 人 ， 何必 呢 ！,3
33,亮 了 一 晚上 的 灯 ， 不 知道 是否 照亮 了 心 中 的 路 。 从 今天 起 ， 真的 要 剩 我 一 个 人 练习 了 ， 帮 我 的 人 越 走 越 远 ， 我 不得不 强迫 自己 快点 长大 。 快点 快点 ， hurry up ！,3
34,我 在 大 上海 时代 广场 ( shanghai times square ) 。 喜羊羊 ， 每 年 都 不 能 错过 啊 ~ 哈哈,2
35,创意 小物 无处 不 在 ， 无论是 结构 的 创作 还 是 色彩 ， 都 很 有 爱 ， 看 着 比 哭 去 和 驴牌 包包 新鲜 多 了 。 一 本 小册子 ， 学 字母 的 ， 每个 字母 又 都 能 折成 以 这个 字母 开头 的 小 动物 ， 如f 可以 折成fish 。 cool ～,2
36,跟 自己 说 声对不起 ， 因为 曾经 为了 别人 难 为了 自己 。 sorry 因为 伪装 让 自己 很 累 。 sorry  因为 含泪 的 微笑 我 没有 倾诉 。 sorry 因为 很 久 没有 好好 的 给 自己 挑 一 份 礼物 。 sorry 因为 倔强 让 自己 受伤 了 。 sorry 因为 我 让 自己 不 开心 。 sorry 因为 忘 了 提醒 自己 要 好好 照顾 自己 。 sorry,0
37,有 人 在 家里 闷 了 很 久 ， 无 什么 钱 。 买 点 小 礼物 给 她 过 年 。 奖励 她 考车 顺利 … miss u 。,0
38,昨天 被 人 out 出局 了,0
39,昨晚 的 狼 人 游戏 太 high 导致 夜夜 都 训 五 着 ， 不 称职 的 法官 老是 出错 导致 亮亮 不断 死亡 ， 还好 这 只 是 游戏 ， 现实 还是 要 努力 做 个 称职 的 法官 … 黑眼圈 眼袋 出来 了 ， 明天 开始 上课 。 各位 可能 暑假 甚至 寒假 再 见,2
40,刚刚 在 刷牙 洗脸 的 时候 想到 一 个 问题 、 我 的 所有 技术 活里 、 能 让 我 找到 工作 的 除了 影视 广告 、 除了 剪辑 配音 、 除了 当 美术 老师 、 除了 不 怎么 专业 的 摄影 、 tm 的 就 没有 了 、 我 还 会 什么 我 、 除了 吃 就 是 睡 、 除了 吃 和 睡 就 是 旅行 、 除了 旅行 就 是 恨死人 的 思念 、 shit ！ ！ 我 必须 学点 其它 的 专业 、 呃 … 有 什么 专业 呢 ？ 求 推荐,1
41,● 这 是 最 喜欢 的 翻唱 了 萝莉 又 正 声音 又 正 吉 他 伴奏 那个 切音 美死 了 rolling in the deeeeeeeeeep,2
42,感谢 这 几 天 来到 苏荷 的 每 一 位 好 朋友 ， 大家 都 应该 感受 到 了 苏荷de 音乐 和 苏荷独 有 de 快乐 方式 ， 云集 的 美女 帅哥多多 喔 ！ 期待 除夕夜 ' come on ! !,2
43,♫ 分享 的 bob dylan 的 《 desire 》  “ hurricane 纯粹 喜爱 ~ 我 爱 70 年代 的 美国 动荡 中 改变 迷惘 中 蜕化 ”,2
44,不得不 说 ， 江西 真的 很 冷 ， 哥 有点 hold 不 住 了 。 我 在 这里 :,3
45,初四 您 快点来 吧 。 快点 快点 。 。 已经 hold 不 住 了 。,3
46,一早五点半 到 国旅 去 旅行 。 哈哈 ， 可以 去 play 雪 啊 。 林起 都 开心 ！ 呢 次 一定 要 放开 去 玩,2
47,【 音乐·现场 】 在 昨天 的 music on top 现场 演唱 了 《 lovey dovey 》 ， 各 种 可爱 的 小 表情 ， 妞们 真美 ~ ！,2
48,快 到 家 了 ， happy 我 在 这里 :,2
49,偷偷 把 你们 放进 我 家 ， 然后 就 一直 说 我 身上 臭 ， 狂 叫 我 去 洗澡 。 洗 完 澡 之后 才 知道 你们 给 我 一 份 生日 惊喜 很 感动 . ...thank yourand happy birthday to me,2
50,有 对比 才 显 的 某些 人 特别 逼像   某些 人 特别 好   看来 今天 是 时运 不 佳 阿   碰到 傻 逼 出租车 司机   狂宰 人 还 蠢到 极点 动车站 都 不 会 去   去 死 吧     shit ～,1
51,谁 说 木 有 love scene ！ 天雷滚滚 啊 ！ 要 怎么 看 啊 ！ 不 准 拍 啊 ！ ！ ！,3
52,人生 最 大 的 悲剧 不 是 大半夜肚子 饿 了 找 不 着 泡面 ， 而是 找 着 了 ， 还 两 袋 呢 就 hold 不 住 一 块 泡 了 。 现在 还 在 打饱嗝 ， 我 想 出去 跑 会 步 去 。 。 。,0
53,今天 在 画室 看 了 一 天 视频 ， 临摹 到 一半 就 崩溃 了 ， 一点 都 没有 要 认真 画画 的 feel 。 害 得 我 总 觉得 明天 就 放假 了 ， 事实上 还 有 2 天 才 放 。 我 连 新 衣服 新 鞋子 都 没 时间 去 买 ， 美术 生 啊 ， 伤 不 起 ！ ！,0
54,最近 很 迷 一 首 歌 … 能 把 ≪ 眼泪 ≫ 唱 的 这么 有 feel 的 也 只 有 歌神 学友 了,2
55,曾经 那 是 爱 ， only one 。 最 爱 你 的 时候 你 突然 离开 。 我 拼 了 命 的 挽回 ， 几 年 过去 现在 你 却 自己 回来 。 谁 稀罕 ， 你 以为 谁 都 会 在 原地 等 你 吗 ？ 想 知道 我 还 爱 不 爱 你 。 那 我 告诉 你 。 我 知道 你 看 得 见 ， 别 再 联系 。 之所以 在 这 写 是 因为 我 现在 一点 都 不 想 和 你 有 直接 联系 。 别 再 拿 以前 说 事儿 ， 现在 我 不 爱 你 。 勿扰 。,1
56,中午 把 部门 的 人 全放 了 ， 现在 整层 楼 就 我 一 个 ， 我 也 快 hold 不 住 了 。 除夕22 ： 30 还 要 来 此 报到 。 我 也 该 下班 回家 团聚 了 。,3
57,我 又 被 某 位 留英 硕士 逼视 了 ， 说 像 福尔莫斯 这样 的 高级 片子 ， 我 这 种 低 档次 智商 低 的 刚度 是 看 不 懂 的 。 我 就 偏 不 信 偏 要 看 ， 事实 证明 ， 我 真的 看 不 懂 。 我 只 觉得 （ 绝望 的 主妇 ） （ gossip girl ） 什么 的 很 好看 呀 ！,3
58,不 知道 一 个 人 还 在 跟 多少 人 纠缠 谄媚 ， 这 种 情况 下 谁 答应 了 谁 就 是 最 cheap 的 一 个 的 感觉 才 是 最 恶心 的 。,1
59,哭 了 才 發現 自己 真的 受傷 了 ， 你 曾 對 我 説 ， 你 永遠 是 我 的 ， 為 了 愛情 我 把 自己 的 幸福 都 忘 了 ， 你 快樂 ， 我 就 快 樂 … … 也 許 是 我 們 彼此 都 太 年輕 了 ， 就 是 特別 容易 ， 沉溺 在 愛情 里 ， 每 當 我 再次 看到 身邊 美麗 的 花火 ， 你 已 離開 我 ， 我 還 是 想 對 你 説 ： baby i love you so much ， 你 走 了 ， 我 的 心 在 淌血 … … 正好 下 首歌 而 已,0
60,能 穿 的 衣服 都 穿过 一 圈 了 ， 从 明天 起 就 没有 新 衣服 show 给 大家 看 了 … … 期待 马耳 他 赶 紧暖 和 起来 ， 燕燕 还 有 几 身 美美 的 夏装 要 展示 ！ ！ 哈哈~~,2
61,真心 不 懂 reading test时候 可以 用 字典 嘛 。 。 。 被 mota 完虐,0
62,一大早 起 床 周 小姐 要求 玩ipad 实在 抵挡 不 住 她 的 纠缠 把 ipad交 给 她 的 时候 她 突然 说 了 句 ： ipad ， ipad ， i love u,2
63,【 超 好听 ！  小 魔女 艾薇儿avril lavigne 联手 好友 evan新 版 《 best years of our lives 》 】 ， 这 是 ev写 给vv 的 歌 ， 听 后 莫名 的 湿润 眼眶 了 ， 一 段 离 爱情 少 一点 ， 又 比 好 朋友 多 一点 的 感情 ！ ！,0
64,有 两 个 小 人 在 心 里面 打架 明 知道 会 受伤 明 知道 you dont love me 但是 忍不住 喜欢 想 说 get the hell out of my life / 唉 屈服 了 阿胃 明天 我 带 你 上 战场 / 我 无比 珍惜 我们 之间 的 友谊 不 希望 真的 成为 外星人,0
65,我 决定 了 。 明天 去 厂 里 。 后天 直接 请假 说 要 回去 体检 。 问 领导 能 不 能 年 后来 。 我 已经 hold 不 住 了 。,3
66,我 最 爱 的 篮球服 出现 了 啊 。 恩地 啊 ! ! ! ! ! ! ! （ 期待 三月 的 回归 ） my my remix - jtbc music on top 现场 版 12/01/26-a pink 高 清mv - 音悦 台,2
67,电影 + 故事 里 总 会 特别 romantic の 各 种 描述 北极 星 ~ 可是 天空 总 有 两 颗 特别 亮 的 星星 呀 ~ 我 都 不 知道 谁 是 谁 > ~ < ~ 所以 说 ， 还是 数量 多 靠 谱呀~嘻嘻~~北斗 七 星 ~ 抱抱 ~ 第一 次 在 菱湖 以外 的 地方 见到 你 好 高兴 \ \ ( ^o^ ) / ~,2
68,lest we forget 在 意大利 的 日子 ， 永远 都 是 那么 开心 ， 虽然 过去 了 那么 久 ， 但 一切 都 仿佛 只是 发生 在 昨天 。 亲爱 的 你们 ， 我 会 永远 记住 我们 的 那 9 天 。 不管 发生 什么 ， 只要 看到 它 ， 我 就 会 很 开心 ， 因为 它 ， 我 可以 忘记 一切 烦恼 ， 谢谢 你们 。 记得 ， 永永 远远,2
69,一直 告诉 自己 这 是 last chance ， 叫 自己 不要 冲动 ！ 但是 ！ 我 明明 就 很 介意 ！ 再 怎么 开心 ！ 我 还是 介意 ！ 真的 能 走 到 最后 吗 ？ 为什么 自己 一点 信心 都 没有 ！ 我 真的 能 做到 吗 ？ ？ ？ 但是 我 明明 就 是 不 开心 不 开心 ！ 我 明明 就 是 接受 不 了 接受 不 了 ！ 如何 勉强 都 不 可以 ！ ！,0
70,我 sun ， 才 几 点 阿 、 那 2 b 邻居 就 在 吵架 ， 俩 夫妻 天天 吵架 偏偏 又 不 肯 离婚 ， 真心 伤 不 起 阿 ～ 跪 求 给 我 个 清静 啊 ， 再 吵 老子 打110 了 ！,1
71,最近 的 超级 大 爱 之一 —— ai se eu te pego by michel teló （ 葡语 原版 好好 听 啊 ~~~超 有 feel 的 ~~~）,2
72,亲爱 的 木木 昨天 是 寒假 的 第十七 天 因为 昨天 晕车 和 各 种 烦心 事 导致 焦虑 的 我 忘 了 发 这 条 微博 sorry sorry 三清山 里面 真的 好 冷 啊 昨天 山 上 的 雪 都 木 有 化 可 漂亮 了 可素 我 的 心情 还素 不 怎么 好 哎 纠结,0
73,现在 还 没有 休息 。 我 始终 在 忏悔 。 因为 你 是 第一 个 对 我 好胜 过于 对 自己 好 的 人 。 sorry  唉 ， 心结 。,0
74,今天 去 的 那个 foothill christian school 是 一 个 很 棒 的 学校 ， 有 很多 有趣 的 课程 ， 同学 也 都 非常 的 友善 、 热情 。 选修 课 也 非常 棒 ， 还 有 hip pop 。 语言 问题 不 大 ， 很 好 的 适应 了 ， 非常 喜欢 那里 。 。,2
75,这 几 天 过 年 ， 豆 也 happy 了 ， 每天 乱 了 作息 时间 。 平常 7点 多 总睡 了 ， 每次 睡 前 都 要 byebye下 ， 告知 我们 进去 睡 了 不 出来 啦 ！ 可 这些 天 7点 多 进去 吧 8点 多 出来 了 ， 8 点 多 进去 吧 9点多 又 出来 了 ， 往返 至 11点 终于 睡 了 ！ 也许 这些 天到处 串门 小 兴奋 了 吧 ！ 我们 害羞 来 个 侧面 图 ！,2
76,恋爱 让 我 的 大环 变得 女人 好多 ， 这 是 一 件 多么 好 的 事情 。 这个 扬言 要 等 我 结婚 之后 再 嫁 的 女人 ， 我 比较 希望 你 幸福 比 我 多 一点 。 今天 还 见到 杰爷 ， 这 让 我 觉得 很 欣慰 ， 因为 我 一度 认为 没 了 那个 人 我 的 后半 部分 高中 全剩 空白 。 这么 多 天来 ， 终于 心情 不错 。 冯曦妤 -forever friends -,2
77,我 家 美 妞换 发型 ！ happy new year ！ ,2
78,心累 什么 话 也 不 想 说 这 刻 只 想 冷静 一 大 清早 连 妹妹 也 说 我 受 了 什么 刺激 竟然 真的 凶 她 后来 觉得 很 对 不 起 她 我 这 固执 的 牛 脾气 有时 真的 好 hurt 人 对不起 那些 都 是 我 的 气话 别 放在 心 上 你 知道 不 懂得 如何 道歉 照 旧 被 梦 惊醒 哭 不 出声 的 泪任 由 它 往下 坠 谭维维 - 我 是 怎么 了 -,0
79,看完 中 字 的 我 结 了 ， 恩赫 啊 ， 你 咋 把 别人 怒 那 弄 哭 了 。 。 。 。 。 。 信 你 的 邪 。 。 。 。 。 。 好好 对 东海 那 ， 赫海 才 是 real ， 虽然 我 海子 说 始源 才 是 至亲~ 哈哈哈哈~ 那 也 很 好 啊 ！ ~哈哈哈~ 看 你 还 敢 抢 东海 喜欢 的 人 不 ~ 虽然 我 对 那 女的 无感 。,0
80,新年 新愿 : 今年 能 派掉 3 个 大 红包 。 first当然 是 双子 大 美女 ; second呼呼 某 位 大帅哥 ; 还 有 另 个 美女 。 还 有 长长 的 一 年 不管 现在 什么 状态 都 加油 加油 加油 ！,2
81,【 不 懂 英语 真 可怕 】 一 发改委 官员 出国 ， 访问 红灯区 时 忘带 美钞 。 和 洋妞 搞 完 后 ， 随手 掏 出 一 叠 人民币 。 结果 洋妞 大 怒 ， 冲 他 大 喊 ： fuck away ！ （ 滚开 ） 发改委 官员 一 愣 ， 忙问 ： 你 怎么 知道 我 工作 单位 ？ 洋妞 又 厉声道 ： absurd ！ （ 蠢货 ） 发改委 官员 一脸无辜 ： 俺 不 舍得 ？ 俺 舍得 花 钱 啊 ！ 反正 钱 是 公款 ！,1
82,【 深 蹲 少女 】 tell your world 的 编舞 赞透 了 tut 虽然 还 没有 完整版 但是 tut 计划 又 增加 了 讨厌,1
83,看 过 《 第39号 案件 》 ： 女 主长 得 像 蒋雯丽 ， 还有 《 寂静岭 》 里 的 小孩 。 不 喜欢 这 种 devil 附生 的 片子 ， 一般 都 是 逻辑 讲 不 通 了 就 用 鬼神糊 弄 ， 而且 我 还 不 明白devil 还 会 死 ？  ★ ★ ★,1
84,喝晕 了 。 。 。 。 。 真心 最 开心 的 神经病 在 你们 身边 就 觉得 开心 。 我 喜欢 这 种 小小 的 感觉 。 天天 能 看到 你们 觉得 很 enjoy 。 觉得 自己 傻乎乎 的 。 还有 开始 的 时候 跟 斌哥 他们 跳舞 也 很 开心 。 我 很 喜欢 玩 的 时候 大家 可以 battle 的 感觉 只 是 一开始 时 那个 真正 的 神经 病 搅局 了 很 无语 。,2
85,我们 见 一 面 不 是 很 easy ， 每次 都 有 一定 的 情况 发生 。 晚上 一定 能 正常 的 了 。 。 。 好久 没有 在一起 聚会 了,3
86,真 是 可怕 的 女人 。 这么 简短 有 力 的 语言 足以 表达 我 对 你们 的 评价 了 ， 别 以为 会 说 几 句 他妈的 ， shit ， 妈 的 之 类 的 就 显示 出 你们 特别 牛皮 。 对不起 ， 起码 在 我 眼中 素质 低 就 是 形容 你们 这 种 人 ！,1
87,钢琴 诗人 daniel powter丹尼尔波特 的 这 首 《 best of me 》 好听 的 歌 听 着 听 着 就 醉 了,2
88,【 离别d9 】 老公 以后 可以 继续 倾诉 压力 哦 ~ 昨天 那 瞎 想 和 抑郁 纯 属 脑子 坏掉 了 > _ < 分开 9 天 了 … 已经 逐渐 适应 了 电脑 那边 的 你 … 逐渐 适应 了 手机 里 的 你 … 逐渐 适应 了 随时 想到 如果 你 在 多 好 啊 这 句 话 … 真 不 知道 这些 适应 是 好 是 坏 …  —— by yue,0
89,一 群 大人 欺负 我 这么 一 个 还 没 成年 的 小伙子 ！ 谁 来 救救 我 啊 … … 呜呜 ！ 我 要 help .,0
90,银行 超级 的 多 人 啊 . . 排队 都 等到 傻咯 . . 今朝 真 系 好 . . 遇到 个识 既 人 ， 佢比 左 张 票 我 ， 5 使 等 成40 个 人 先 到 啊 . . 哈哈~~oh~yeah . . 太 感谢 了 . .,2
91,我 一定 不 会 选择 当 人类 当 人类 真的 太 累 了 hate it,0
92,我 已经 可以 坦然 的 讨论 关于 你 的 事情 ， 开始 不 在意 你 的 一 言 一行 一举一动 ， 甚至 也 已经 不 care 你 对 我 的 看法 ， 也 并不 是 完全 不 care ， 只是 care 了 也 没有用 ， 就 一切 随 它 去 吧 ， 这 世界 上 让 人们 咬牙切齿 的 恨事 那么 多 ， 件件 都 比 我 这 件 难 过 ， 索性 不骄 不 躁 不 愠 不 火 ， 安静 生活 。,1
93,莫里亚 提 真的 好 坏 ！ ！ ！ 啊 啊 啊 啊 啊 啊 ， my sherlock,1
94,我 爱 path ~ 净土 一 片 ~,2
95,今天 考完 了 经济学 oh yeah~~~~~~~~~~ 虽然 背 的 很 苦 逼但 是 考 的 还 挺 爽 的 一 分 耕耘 一 分 收获 啊 努力 ！ ！ ！,2
96,分享 图片 nice night~ 今晚 看 了 场话剧 。 演 的 真的 很 棒 。 灯光 音乐 演员 都 好赞 。 男 主角 好帅 女 主角 身材 好好 ~ 另外 谢幕 时 演员 扔 花 哈哈哈哈 。  收获 连连 。 好 心情 。,2
97,越 长大 越 不 觉得 过 年 的 兴奋 ， 或许 我们 都 不 再 有 过 多 期待 。 （ wish ： 过 年 后 能 找到 一 份 好 工作 ！ ）,0
98,大概 这 是 我 唯一 喜欢 的 欧 美 歌手 吧 ！ ！  但 却 是 亚洲人 ！ ！   每 一 次 听到 她 唱 歌 ！ 总是 鸡皮疙 瘩掉 一 地 ！ ！ i have nothing & i will always love you,2
99,初中 时候 倒 是 挺 喜欢 听 粤语歌 ， 神马 陈奕迅 ， 谢霆锋 这些 ， 都 很 有 feel ， 到 了 高中 ， 偶尔 零星 的 粤语 歌 ， 例如 卫兰 翻唱 的 老 歌 ， 我 对 粤语歌 的 印象 也 到 这里 吧 。 但 ， 拿 些 完全 没 听 过 的 歌来 当 金曲 奖 ， 还 真 瞎 了 眼 。 。,2
