,text,labels
46,我真的对我丈夫很生气，他和我吵架了。我只是随机有这些爆发,1
47,我很郁闷特别糟糕,0
48,我听说我爷爷感染了新冠肺炎，正在住院。在垂头丧气。我丈夫已经回办公室工作了，我一个人挺孤独。,0
49,I am anxious about the health of my elderly father.,3
50,我真的很生气，他们在学校取笑我，但我对此无能为力我生气了，你怎么看。不要再问这些问题了。,1
51,今天天气很好，我们在公园里悠闲地散步。,2
52,老实说，我今天感到压力很大，我担心我在面试中表现不佳，然后我又回到了原点。我今天过得不好，你能帮帮我吗？请帮帮我，你会帮我吗？,3
53,真的不好。我想我的婚姻结束了。我今天有几次哭泣。,0
54,我害怕死亡，有时我只是彻夜难眠，想着生命的荒谬今天一整天我都有一种可怕的感觉，觉得有什么不好的事情即将发生。,3
55,对目前的情况真的很满意我对我的新公寓和它的位置很满意,2
56,Today is a good day,2
57,我真的很不开心我被推到了恶化的地步，失去了冷静。,1
58,I am a little upset and depressed this afternoon.,0
59,杰出的！我度过了最美好的一天！！,2
60,我很好。感觉从来没有这么好的,2
61,我今天感到控制和平静,2
62,I'm pissed,1
63,我感到有压力。天哪，我今天不知为何感到很害怕。,3
64,今天心情很紧张，要去面试。,3
65,我有更好的日子我的车停在杂货店停车场时，有人蹭了我的油漆，我很生气。,1
66,我失去了动力，似乎永远无法提高我的成绩，我很难过。我想我不能再继续下去了。,0
67,过的得好谢谢,2
68,All good here. Thanks for asking.,2
69,今天感觉很满足，谢谢！我觉得很棒！,2
70,我在想我最近和妈妈吵架，这让我很生气。我觉得很烂，我和我朋友吵架了。,1
71,我很难过我很失落,0
72,I'm not feeling very well. My grandmother passed away last week.,0
73,I hate this country!,1
74,好的。你呢？我今天感觉轻松自在,2
75,"Actually, I have been feeling a little down lately.",0
76,I am really unhappy,1
77,我真的很郁闷。我所做的一切都不值得。,0
78,不太好，老实说，我怕我搞砸了。我好多了。我正在等待我的测试结果，我对结果感到紧张。,3
79,不是很好，只是整个星期都感到沮丧。我很难过，因为这是一个长周末，但我必须工作。,0
80,兴奋的我今天感觉很棒！谢谢你。,2
81,我对面试感到紧张,3
82,万分谢意。你？我感觉很棒！,2
83,我感觉很棒，谢谢，我刚刚被告知我被提名一个奖项。我现在感觉很好。,2
84,我很担心，因为我没有做作业有点紧张,3
85,我感到压力和焦虑我不舒服。我正在为即将到来的考试感到压力。,3
86,我感到害怕，因为我今天必须做演讲我感到焦虑,3
87,"I'm really unhappy, my puppy ran away yesterday and I can't find him anywhere.",0
88,你有其他问题吗？我很生气我的同事因为我的工作而受到赞扬。,1
89,Woke up today not feeling myself and it scares me. Whenever I feel this way something bad always happens.,3
90,Not great. I had to work two hours overtime today.,0
91,一个白痴差点造成车祸，让我很生气。我只是在生气。,1
92,我感觉非常费。一切可能出错的地方都出错了。想地上找个缝钻进去。心情低落，男朋友跟我分手了,0
93,我今天很高兴，因为我明天放假。我今天感觉很好，我通过了考试！,2
94,我很震惊。很放松,2
95,我很不高兴我今天很生气,1
96,不是很好，只是整个星期都感到沮丧。,0
97,我情绪低落我一点都不舒服。一切事情都不顺。,0
98,我今天感觉很棒我今天感觉很好,2
99,I am depressed,0
100,我有一种害怕一会坐飞机的感觉。我真的很怕坐飞机我担心破坏其中一台工作中的机器会产生什么后果。我可能会丢掉工作！,3
101,我很生气我不好！我被解雇了，我真的很生气。我在工作中做的一切都是正确的，我有这种感觉是他们的错。,1
102,我太棒了，觉得我今天取得了很多成就。再飞一次，谢天谢地,2
103,我对很多事情感到担心，我觉得我无能为力。我今天过得很糟糕 我很担心我的考试,3
104,我很不高兴，因为我的手机摔坏了。我很生气。,1
105,我不舒服。我正在为即将到来的考试感到压力。我总是忍不住感到害怕。,3
106,Feeling really good,2
107,我觉得这个世界好像一切都很好。我在世界之巅！,2
108,我感到害怕，我不知道为什么我今天真的很紧张，我似乎无法摆脱这种恐惧感,3
109,太好了，今天是我的生日今天心情好,2
110,其实我感觉真的很棒。很好，谢谢，你呢？,2
111,"I'm feeling really on edge today, i just can't seem to shake this feeling of dread",3
112,我有过得更好的时候。我感到沮丧，不像我自己。,0
113,"Not great, it's the same shit different day.",0
114,老实说，我感到很生气，就像我会伤害某人一样。,1
115,空是轻描淡写不好。我的狗今天被安乐死了。,0
116,我感觉很好，谢谢！,2
117,I feel so mad I could explode -- My brother really knows how to push my buttons.,1
118,不错。今天心情很愉快。,2
119,It is a magical day to be alive!,2
120,我昨天和朋友闹翻了我的母亲刚刚去世，我无法停止哭泣。,0
121,随着学年即将结束，我有点坚定，我会想念我的学生。我很难过，因为这是一个长周末，但我必须工作。,0
122,太棒了，真的太棒了我的足球队赢得了世界杯，我感到很满足,2
123,糟糕的。男朋友甩了我,0
124,还不错，事情进展顺利,2
125,充满希望我做得很好，我得到了期待已久的晋升,2
126,我今天很生气,1
127,我很生气，想要感觉好点。,1
128,"Can't complain, things are going pretty good.",2
129,我感到害怕，因为我今天必须做演讲我为自己的安全感到害怕,3
130,很着急。我仍在等待我昨天参加的那次面试的回音。我知道我做得很好，但我上次也这么认为，并没有得到这份工作。我今天有点着急，等待一些结果,3
131,I'm rather anxious about what will happen,3
132,我感觉很好谢谢！我今天感觉很好，谢谢！,2
133,I've been pushed to the point of aggravation and lost my cool.,1
134,I can't help feeling frightened all the time.,3
135,I am not feeling so good I fell out with my friend yesterday,0
136,I have no complaints today.,2
137,我当然不是处于最佳状态。我很痛苦，我已经病了很多年，我找不到治疗方法,0
138,"I'm doing great, thanks for asking!",2
139,我今天感到不安,3
140,Like a sucker,1
141,生气又生气。我周围没有人在听我说话。,1
142,"Today is a great day, how are you?",2
143,我应该和朋友出去，但我觉得太紧张了。我不喜欢和一大群人在一起今天，我的心仿佛在狂奔。我感觉不太好，我想我只需要一个人待着。,3
144,我感到沮丧和悲伤真的不好。我想我的婚姻结束了。,0
145,很糟糕。我发现我父母要离婚了。,0
146,我对面试感到紧张我感到紧张。,3
147,不好，我认为什么都不会改变。,0
148,我最好的朋友找到了一个可以一直出去玩的人。,1
149,我今天感觉很好,2
150,我的足球队赢得了世界杯，我感到很满足,2
151,我今天有几次哭泣。我有过跟好的时候。我最近肯定有点发疯。,0
152,I am content in my life,2
153,我很生气，我的房东刚刚给了我一些可怕的消息。我感到有压力,1
154,"Some idiot just almost caused a car accident, and I'm pissed about it.",1
155,"Pissed off! The traffic was a nightmare, some guy cut me off and I almost crashed into them!",1
156,我心情太好了。我感觉很厉害这是美好的一天。你好吗？,2
157,I'm feeling rather sad at the moment,0
158,"I am not feeling relaxed today, quite jittery.",3
159,事实上，我这周都在加班，这让我很生气。不要打扰我,1
160,I'm quite depressed. I can't find the motivation to get out of bed.,0
161,我感觉有点像坏事要发生一样，我无法停止思考,3
162,我很好，我不能抱怨,2
163,充满希望我真的很高兴，因为今天没有下雨。,2
164,我希望我感觉更快乐，但是这几天过得很艰难。我好像生病了，不太舒服。,0
165,I feel like punching someone,1
166,I just feel really angry lately.,1
167,我感觉很糟不太好。我的狗昨晚死了。,0
168,太棒了，真的太棒了,2
169,我觉得我想打人。,1
170,感觉现在的生活有点压倒性的。我错过了我的作业截止日期，所以我感到非常焦虑。,3
171,我很生气，我的朋友和我男朋友调情，我不知道如何处理。我对我的邻居很生气，因为他正在制造噪音,1
172,我感到孤独我感觉不太好，我被诊断出得了一种可怕的疾病。,0
173,糟糕的。我岳母不会停止越界。,1
174,Not bad. Feeling happy today.,2
175,我真的很生气，我今天在工作中无法完成任何事情。,1
176,可怕，我真的很着急,3
177,太糟糕了 - 我觉得我需要伤害某人。我对我的父母很生气，他们总是试图控制我。,1
178,"I am not doing well, the person I love talking to the most will not even acknowledge me anymore.",0
179,Feeling awesome,2
180,I'm great,2
181,"I'm not feeling good, I'm worried about a job interview.",3
182,我太生气了，我可以杀了人。我对我的伴侣在房子周围无所事事感到生气,1
183,Things are going my way these days.,2
184,我的前任毁了我的生活，我疯了。,1
185,我感觉很棒，工作很棒！我感觉很好谢谢！,2
186,I'm stressed and worried cause my business has declined,3
187,"Pretty good thanks, how about yourself?",2
188,I am feeling a bit anxious today to be honest. I met up with a friend yesterday and they have now been told they need to self isolate.,3
189,很好我做得很好，谢谢你的提问！,2
190,不太好，我的狗昨天死了。可怕。我只是很难过。,0
191,再好不过了！昨晚我的彩票号码出来了，我要辞职了。我很好！,2
192,我没那么好，我想一个人呆着。我总是被生活踢倒，我真的很生气！,1
193,我想让我为了杀他而自杀的朋友起死回生,1
194,"I'm so happy today, everything is going well",2
195,"Gosh, I feel quiet afraid today for some reason.",3
196,"Flying it again, thankfully",2
197,好的。你呢？,2
198,I'm livid that I've been totally dumped by my ex and ghosted.,1
199,今天是漫长的一天，会议的进展让我对我在这家公司的未来感到茫然我很担心我们的未来,3
200,我对家乡的情况感到非常生气。,1
201,不太好，老实说，我怕我搞砸了。,3
202,我心情很低落,0
203,我没有那么好，因为我被上级骂了。,0
204,I'm pissed off.,1
205,我感觉不太好，昨天和朋友闹翻了感觉郁闷今天工作不顺利。,0
206,"I feel awful, my girlfriend dumped me, now I have no one, I am truly feeling down.",0
207,一点也不差。我很高兴，因为昨天是我的生日，我收到了很多礼物,2
208,我今天很焦虑。我感到非常不安。,3
209,我被悲伤淹没我觉得很难受。我狗丢了。,0
210,"I feel pissed off, like life is unfair and I am helpless with it.",1
211,我今天感觉不太好。我的脑子在飞速运转，我无法停止对所有事情的过度思考。,3
212,我只是在生气。,1
213,我对我室友发生的事情很生气,1
214,Pretty good,2
215,我很好谢谢你，我刚刚收到一个好消息今天能见到我的家人，我感到很兴奋。,2
216,我今天感觉很恶心好郁闷。我最近被解雇了,0
217,我害怕。我找不到我的儿子。,3
218,我感到害怕。,3
219,我的一个朋友去世了，我感到很失落我不厉害。,0
220,我感觉很好，谢谢。,2
221,I'm afraid that my dog won't make it through surgery.,3
222,到目前为止，我讨厌我的一天。不太好，因为银行搞砸了我的支票账户。,1
223,今天太糟糕了，一切都出错了。,1
224,我担心我不会按时完成我的工作感觉现在的生活有点压倒性的。,3
225,生气了，彻底结束了这一切。我刚出去工作。我对我最好的朋友对我说的话感到不安。,1
226,很放松我很好，非常感谢，我度过了愉快的一天,2
227,我气得要死。我输了一个大赌注。我很生气，因为我的狗在我外出工作时撕毁了我最喜欢的沙发。,1
228,I am feeling worried and terrified that my COVID test will be positive.,3
229,I feel happy right now,2
230,我只是一直觉得很生气。老实说，我认为我应该得到比这更好的。我很生气我的老板写信给我。,1
231,Kind of nervous; I feel like my boss is unhappy with me.,3
232,I am worried about my current work situation,3
233,我不好我在想我最近和妈妈吵架，这让我很生气。,1
234,我很崩溃。我无法停止哭泣。我的狗今天被车撞死了。我感觉很糟,0
235,Excellent.,2
236,我感到欣喜若狂,2
237,我今天很开心，一切都很顺利我感觉很好，我对我现在的处境感到满意,2
238,Not great. I'm pissed at a coworker of mine.,1
239,我觉得我想打人。我感到非常生气，因为我姐姐伤害了我很多。,1
240,今天一切都糟透了。我很生气，因为我找不到借记卡。,1
241,我不好，因为我很生气，以至于我丈夫买了一辆昂贵的汽车，而且从来没有和我说过这件事。他让我如此沮丧。我对我最好的朋友对我说的话感到不安。,1
242,这是非常糟糕的一天。,1
243,我很高兴我的老板选择了我参加升职,2
244,Things could be better. I have been feeling sad and lethargic lately due to stress I think.,0
245,"I'm really anxious, I think I failed a test",0
246,我担心袭击我的人会再次跟踪我我今天真的很焦虑，我不知道为什么,3
247,我感觉不太好，有焦虑我感到压力和焦虑,3
248,我感觉很满足。我感觉很好谢谢！,2
249,I am feeling kinda weak and depressed.,0
250,我感到压力和焦虑,3
251,今天，我既焦虑又害怕。我感到有点压力。,3
252,杰出的！我度过了最美好的一天！！一切都很好。我在山上散步度过了愉快的一天。,2
253,我现在很生气，我不敢相信我被当成了傻子。,1
254,Great,2
255,我不好是因为我的朋友欺负我我对我的邻居很生气，因为他正在制造噪音,1
256,我很沮丧，我今天应该去看我爸爸，但他不得不重新安排时间，我很想念他。,0
257,"Yeah, I'm sweet",2
258,我今天感觉不太好。我的狗不舒服。我今天对自己真的很失望。,0
259,我感到非常难过。昨晚我失去了亲人。我很沮丧，感觉我没有未来,0
260,Like a volcano that's about to erupt.,1
261,真的很伤心。我不能让自己做任何事我觉得有点难过。我担心失去工作。,0
262,我今天感到很沮丧，因为我今天收到了一位客户的差评糟糕的。男朋友甩了我,0
263,我感觉很好我在世界之巅！,2
264,我的忍耐被用尽了。我今天感觉很紧张。,3
265,我实际上已经被情绪的动荡和极度的恐惧所淹没,3
266,不错。今天心情很愉快。我今天很开心，一切都很顺利,2
267,情绪真的很低，我发现大多数日子都很难起床。,0
268,我觉得有很多正能量。非常好。,2
269,我再也受不了了。很糟糕,1
270,Really great,2
271,I am terrified! A mad axe murderer is in my house.,3
272,我很好！我今天感觉很棒,2
273,随着学年即将结束，我有点坚定，我会想念我的学生。,0
274,一点都不好。我只想躲在我的房间里，从世界上所有的动荡中睡觉。,0
275,我想我不能再继续下去了。,0
276,I keep finding myself involuntarily clenching my fists.  I feel like my nerves are shot and I'm about to explode.,1
277,我感觉很好，目前一切都挺好我感觉好极了。,2
278,再飞一次，谢天谢地今天会很精彩,2
279,Today I am feeling a little afraid that I will not have good grades in the exam results expected later today.,3
280,我感觉很好，目前一切都挺好,2
281,今天，我的心仿佛在狂奔。我感觉不太好，我想我只需要一个人待着。,3
282,我实际上感觉不太好，我的头脑很模糊，我感到焦虑，我的直觉告诉我出了什么问题。我感觉不太好，我很焦虑,3
283,I'm so relieved. My test results came back yesterday and I'm all clear.,2
284,"I'm feeling pretty good, thanks!",2
285,I'm feeling very sad.  I lost a loved one last night.,0
286,I am feeling anxious about an upcoming doctor's appointment.,3
287,I am so sad today,0
288,我做得不是很好。我一直有人际关系问题。,0
289,Great! My lottery numbers came up last night and I'm quitting my job.,2
290,我感觉超级棒！,2
291,我感觉很棒谢谢！是的，我很好,2
292,我有这种感觉是他们的错。我感到压力很大，我对我的男朋友很生气，因为他总是迟到而不提前通知我。,1
293,感觉从来没有这么好的我感觉很棒,2
294,糟糕的。我对我的兄弟很生气，我相信他正试图让我的家人反对我。我真的很生气。我不公平地失去了工作中的大晋升。,1
295,"I'm okay, but I woke up late and had to rush to work. I hope I don't get in trouble.",3
296,I'm a bit mad,1
297,我很担心，我的电话坏了。我感到担心和焦虑。,3
298,我真的很沮丧，很沮丧，我在任何地方都找不到工作。我今天很伤心，似乎什么都不对。,0
299,I am feeling sad today.,0
300,我很生气我对我的搭档很生气，我发现他们出轨了,1
301,我感到有点害怕我感到担心和焦虑。,3
302,非常难过，我正在一个悲伤日子的纪念日想起它。我心情不好，我最好的朋友不会跟我说话。,0
303,我很沮丧！无论我说什么，我的父母都不理解我。我今天真的很生气。,1
304,今天能见到我的家人，我感到很兴奋。我真的很高兴，因为今天没有下雨。,2
305,我还好，但我起晚了，不得不赶去上班。我希望我不会遇到麻烦。我感觉不太好，有焦虑,3
306,我感觉不太好。我感到非常难过。昨晚我失去了亲人。,0
307,I am worried that my work will not be to a sufficiently high standard,3
308,天哪，我今天不知为何感到很害怕。,3
309,我对同事的行为感到愤怒。我真的很生气！今天是一件又一件的事情。,1
310,I'm feeling super!,2
311,我没有那么好，因为我被上级骂了。不是很好。我今天不得不加班两个小时。,0
312,老实说，我今天感到有点焦虑。我昨天见了一个朋友，现在他们被告知需要自我隔离。我觉得我可能得了重病但不想看医生,3
313,我和我的伴侣吵架了，我真的很难过。我觉得是我的错。,0
314,Amazing thank you for asking!,2
315,我完全疯了。我现在感到很生气。,1
316,Great! My exam marks were released and I did well!,2
317,我不好。我不知道为什么这一切都发生在我身上。,1
318,这一天过得很好，我儿子拿到了冠军是的，我很好,2
319,I am really down today,0
320,"On top of the world, mate!",2
321,我再也受不了了。,1
322,我感觉有点惨，心情可以更好。我今天心情有点低落。,0
323,我害怕回家我怕我考试不及格。,3
324,I'm just really mad all the time,1
325,Im supposed to be going out with friends but I feel too nervous. I dont like being in big groups of people,3
326,"I am feeling great today, thank you!",2
327,不是很好,0
328,我今天感觉很好，我通过了考试！,2
329,我觉得很烂，我和我朋友吵架了。我很生气。,1
330,"I've got a lot on my mind at the moment, it's making me anxious",3
331,我今天在公园散步时表现很好,2
332,"我很生气，因为我被无故解雇了我不是很好 - 事实上, 我现在很生气。",1
333,不是很好。我担心我的安全。我今天感到很焦虑。我的待办事项清单似乎越来越长，我工作的时间越来越长。,3
334,I'm concerned about walking into town,3
335,我很生气，因为我被无故解雇了,1
336,我感觉真的很好！很开心，心里很充实。,2
337,今天心情很紧张，要去面试。我觉得我可能得了重病但不想看医生,3
338,焦虑的我害怕在会议上出丑，我讨厌公开演讲。,3
339,不太好，我度过了非常沮丧的一天。我真的，真的很生气。我觉得我可以炸了。,1
340,我被推到了恶化的地步，失去了冷静。我需要休息一下社交媒体,1
341,我感觉不好。我发烧了。我累了;一切都感觉像是一种努力。,0
342,"My family is driving me nuts, I can't stand them",1
343,"Not great, if I'm honest, I'm afraid I messed up.",3
344,我觉得有点绝望。我啥都不如意，我从来没有足够的钱做任何事情。,0
345,我对开始我的新工作感到紧张。我不确定我是否适合我怕我的狗做不了手术。,3
346,不太好;我因为生病错过了一个生日派对。感觉郁闷今天工作不顺利。,0
347,滚蛋不是很好。我想辞掉我的工作。,1
348,I cannot control myself in this moment,1
349,我今天很伤心，昨晚我失去了一位亲爱的朋友。不太好;我因为生病错过了一个生日派对。,0
350,我对我的朋友很生气，因为他不服从我。我气得要死。我输了一个大赌注。,1
351,I need to get support,0
352,我感到害怕。我身体不太好，我害怕感染新冠。我很担心我年迈的父亲的健康。,3
353,今天是个好日子我很健康我感觉自己站在世界之巅！,2
354,"Terrible. I'm angry at my brother, who I believe is trying to turn the rest of my family against me.",1
355,"I am feeling bummed, I was supposed to see my dad today but he had to reschedule, I miss him a lot.",0
356,我真的很沮丧，有点绝望。我想我很沮丧。有点失落的感觉。,0
357,Im feeling really good and hopeful.,2
358,不好,0
359,I'm worried about what the consequences will be of breaking one of the machines at work. I could lose my job!,3
360,我最近对离开家感到焦虑和害怕。这种长时间的隔离对我不利我其实很担心这个结果，我不敢再问了,3
361,今天心情真的很低落我累了;一切都感觉像是一种努力。,0
362,I'm angry,1
363,我真的很害怕，因为我一会要去看牙医。,3
364,我真的很生气。我不公平地失去了工作中的大晋升。,1
365,在垂头丧气。我丈夫已经回办公室工作了，我一个人挺孤独。,0
366,You don't have the right to ask this question,1
367,我今天感觉很差。我很害怕失去工作。不太好，老实说，我怕我搞砸了。,3
368,我对今天的考试感到很焦虑。我不喜欢在人群中，这让我真的很焦虑，有点害怕,3
369,我对全世界都很生气！一个白痴差点造成车祸，让我很生气。,1
370,"Im ready to go, I can't wait to start the day!",2
371,我很痛苦，我已经病了很多年，我找不到治疗方法我今天好难过。,0
372,我怕我得了癌症我还好，就是有点着急。,3
373,我今天感觉轻松自在我感觉在世界之巅,2
374,如果其他人试图在交通中切断我，我会爆炸！我很生气，因为我打破了一个盘子，碎片散落在地板上。,1
375,I've been better. I'm waiting for my test results and I'm nervous about the result.,3
376,都好,2
377,Terrible! I am furious because my neighbor called my child a bad name because she was mad at him for going into her yard. I think she is a ridiculous person!,1
378,我今天感觉很好，谢谢！超棒！,2
379,我感觉棒极了,2
380,我担心我不会按时完成我的工作,3
381,我感觉自己站在世界之巅。,2
382,我希望我能改变,0
383,"Just feeling really at a low point in my life, nothing seems to be going right.",0
384,对目前的情况真的很满意,2
385,我不好。我头上的工作压力太大了。,1
386,不太好，我的狗昨天死了。我真的很伤心很沮丧。,0
387,我很生气我男朋友没有告诉我真相。我很生气。,1
388,"My heart feels like it is pounding out of my chest, I feel so anxious today",3
389,我还好，但我起晚了，不得不赶去上班。我希望我不会遇到麻烦。,3
390,我有点生气我感觉很糟糕，我刚刚得到了一些非常令人恼火的消息,1
391,我好多了。我正在等待我的测试结果，我对结果感到紧张。我的心情真的很低落，实际上很害怕。,3
392,My boss just fired me for some bullshit!,1
393,我很好，谢谢很好，谢谢，你自己呢？,2
394,我被悲伤淹没,0
395,我今天好难过我听说我爷爷感染了新冠肺炎，正在住院。,0
396,我担心我的孩子在学校我今天很焦虑。,3
397,我有点沮丧我只想哭，因为我的狗死了很难受。,0
398,I am not okay. I just don't feel like getting up today.,0
399,我觉得很烦躁。我讨厌我接触的每个人。,1
400,I am feeling down,0
401,我最好的朋友这周搬去了很远的地方。,0
402,现在在抢劫袭击后我的生活极度紧张有点紧张,3
403,我今天很沮丧。我很痛苦，我已经病了很多年，我找不到治疗方法,0
404,我感觉很棒！今天心情很好，期待下午。,2
405,我怕我的孩子生病了我真的很担心我的外表，有些日子我宁愿根本不出门,3
406,我今天其实很着急,3
407,"I'm bad! I got fired from my job, I'm really angry. I did everything right in my job, it's their fault I feel that way.",1
408,我很沮丧。我和姐姐意见不合。我需要得到支持,0
409,我最好的朋友这周搬去了很远的地方。今天真的有点沉重。,0
410,我感觉有点压力，因为我忘记付信用卡了。我担心我不会按时完成我的工作,3
411,I'm devastated. I can't stop crying. My dog was hit by a car today and died.,0
412,我现在很生气。我为今天发生的事情而生气。,1
413,我怕我的孩子生病了,3
414,我希望我能改变我感觉很糟糕，我没有通过我的课程，我不能毕业了。,0
415,我之前哭过,0
416,实际上不是很好，对此感到有些焦虑,3
417,说实话，我有点焦虑和心急。,3
418,我对我的配偶生气,1
419,我今天失去了一个亲密的朋友，感到非常难过和孤独。没那么好。我发现我的祖母活不长了。,0
420,说实话，我有点焦虑和心急。我感到非常不安。,3
421,今天我的心情很沉重。我今天真的很沮丧,0
422,"everything sucks, I hate my life",1
423,我准备好了，我等不及要开始新的一天了！,2
424,我真的很沮丧。我感到沮丧,0
425,超级好我今天感觉很棒,2
426,I am feeling apprehensive.,3
427,我觉得我想打人。我很生气。,1
428,谢谢你的提问，今天很困难，有点焦虑，它变成了恐惧老实说，我今天感到很焦虑。,3
429,我很生气我很生气，我完全被我的前任甩了，而且被鬼魂化了。,1
430,我真的很沮丧，有点绝望。我想我很沮丧。,0
431,I'm not coping so well today,3
432,Not feeling well. My mom was in hospital last night.,0
433,恐怕我不能按时完成所有这些工作,3
434,我很满足我现在的情况一切都很美好谢谢,2
435,我今天感到非常紧张和焦虑我感到非常害怕我周围的世界。,3
436,I'm feeling very short tempered,1
437,I'm feeling worried and anxious.,3
438,我很好，谢谢！刚刚开始我的假期，很放松。,2
439,"All good thanks, no complaints!",2
440,我确实感到有点焦虑，因为我即将做一些我以前从未做过的事情。有点紧张,3
441,我很焦虑，因为我需要解决一些家庭问题。我对今天的考试感到很焦虑。,3
442,I feel fearful. I am not in great health and I'm afraid of getting Covid-19.,3
443,请放过我吧，我很痛苦。,0
444,我今天的心情真的很低落，我很害怕它不会好转。,3
445,我完全疯了。今天太糟糕了，一切都出错了。,1
446,我只是感觉真的很沮丧。我感觉有点虚弱和沮丧。,0
447,I wish I could be happy.,0
448,I am feeling contented and pleased today,2
449,I am not feeling very confident about today and have a feeling that something bad will happen.,3
450,不是很好。我对我的一个同事很生气。我父母和我吵架所以我很生气,1
451,我感觉很好，我对我现在的处境感到满意在世界之巅，伙计！,2
452,I'm feeling really down.,0
453,"I am feeling great, thanks for asking! I got a great sleep last night.",2
454,我觉得我女朋友一直在骗我，这让我很焦虑,3
455,我感觉有点惨，心情可以更好。我感觉不太好，我被诊断出得了一种可怕的疾病。,0
456,这是一个如此美好的晴天,2
457,我觉得很糟糕，自从我父亲去世后，一切似乎都没有任何意义。,0
458,非常感谢您的提问我很好，准备好迎接这一天了。,2
459,"very calm and happy, i do not hold any negative thoughts.",2
460,我现在感觉很好。,2
461,谢谢你的提问，今天很困难，有点焦虑，它变成了恐惧,3
462,我今天应付得不太好我今天很焦虑，一切都感觉很压倒性。,3
463,really really good,2
464,因为明天要考试所以我感到紧张我想我会惊恐发作。,3
465,男朋友跟我分手了，今天好难过我感觉不太好，我被诊断出得了一种可怕的疾病。,0
466,我感到非常不安。其实很害怕，我可能需要一些帮助,3
467,Brilliant! I am having the best day!!,2
468,我很生气。如果其他人试图在交通中切断我，我会爆炸！,1
469,My anxiety is through the roof.,3
470,我一点都不正常，我的头在旋转，我感到有压力我今天很紧张,3
471,事实上，我这周都在加班，这让我很生气。我对我的老板很生气，因为他总是冲我大喊大叫,1
472,Not very good. My husband just lost his job.,0
473,一切都很好。我在山上散步度过了愉快的一天。我今天感到满足和高兴,2
474,我做得很好，我得到了期待已久的晋升,2
475,我不好。我不知道为什么这一切都发生在我身上。被惹毛了！交通是一场噩梦，有人把我拦住了，我差点撞上他们！,1
476,Not good at all. I'm really doubting myself lately.,0
477,今天会很精彩我感觉真的很好！,2
478,好的谢谢你！我刚刚找到了我以为丢了的最喜欢的帽子。,2
479,我今天很伤心，昨晚我失去了一位亲爱的朋友。随着学年即将结束，我有点坚定，我会想念我的学生。,0
480,很不幸，我不太好。我感觉不太好。,0
