,text,labels
55,我爱我的女儿，但我感到非常奇怪，好像身体上有些奇怪 ,3
56,那些日子里有一个我觉得超级不迷人的日子 ,2
57,我需要问一些人的宽恕，我觉得自己已经把自己置于危险的境地，我很遗憾 ,1
58,我感到压力很大，周围我一团糟 ,1
59,我想那将是不合时宜的 ,1
60,我感到冒险的是我尝试古老的谷物，例如藜麦和小米或绿叶蔬菜，例如果酱和绿色的蔬菜，这些谷物充满了纤维和大胆的味道 ,2
61,我记得感到沮丧，但大多数情况下我记得他想要我感到惊讶 ,0
62,每当我回想起她跑到出租车上拥抱我时，我都会感到非常激动，而我们俩都哭了 ,0
63,我觉得很烂，我觉得十月的烂http porcelainsparrow ,0
64,我喜欢舒适，这是我寻找新衣服时的主要目标，我无法忍受某事感到不舒服 ,3
65,我觉得我们应该珍惜自己的时间 ,0
66,我觉得会使您更安全的性体验不仅更优雅，而且彻底豪华 ,2
67,最近我觉得我最近受到了很多攻击 ,0
68,我不禁感到无助，被我犯的错误所淹没 ,3
69,我首先感到很生气，因为这在我的国家发生，其次是如此无助于改变任何事情 ,1
70,我确实在远景上感到更加活跃，与人们交谈的比我最近更加活跃 ,2
71,我在恐怖电影中看到了一些斩首的图像 ,1
72,我以为我会被责骂我发表的评论 ,3
73,我也会为她感到，但这种情绪会在秋天给她投票，这很不愉快 ,0
74,我经常享受黑暗和颜色的幽默，但是当涉及到取笑美国基督徒或喘不过气时，我会嘲笑严重的批评，这感觉更加危险，正如我在帖子中的叛逆中所说的那样 ,1
75,我继续按照我的日程安排，以至于我能够感到有价值的事情，因为我意识到您的爱的简单性越少 ,2
76,我知道我对内心有些内gui感到有些嫉妒之后 ,1
77,我会觉得我的所有努力将是值得的，因此，如果您可以按照我的链接向我的授予页面的链接，我将永远感激不已 ,2
78,我对其他需要继续放下人的人皱眉，告诉别人他们是错误的，并不断地对一切都感到优越，以便他们可以说服自己确实更好 ,2
79,ID注意到我的心情正在经历阶段，在某个时候，就在要求转介给桂冠之前，我感到非常沮丧和自杀 ,0
80,我只是觉得因为我损坏了没有人会再想要我的商品 ,0
81,我没有写我会感到不安 ,3
82,我相信美国人很容易跳到药丸，无法修复一切而不是真正的努力，但这就是为什么我感到压力和悲观 ,0
83,我觉得我应该使用节日主题论文 ,2
84,我认为自己是一名退伍军人，我确实感到有些欺诈 ,3
85,我仍然对整个事情感到非常怀疑 ,3
86,我真的觉得这是因为药物和护理不足 ,0
87,我非常感谢他这样做是因为我想做的最后一件事就是推动或让她感到压力 ,3
88,我写了关于我一生中人们对我经常缺乏动力的人感到烦恼的 ,1
89,我觉得我会遇到一个他怀疑的人，因为我是你唯一的朋友，几分钟后我遇到了这个孩子伊恩从亨廷顿 ,3
90,我觉得最近至少每天一次反思一次，这是一种不愉快的感觉 ,0
91,我一直感到奇怪，就像我的癫痫发作回来 ,3
92,在庆祝光明节或任何人庆祝他们的假期或选择的信仰的假期中 ,2
93,我知道我爸爸在为我哭泣，他的女儿感到无助，就像他能为我全力以赴，把我的腿放回我的腿上，释放了痛苦，痛苦消除了他的大女儿可能仍然死亡的事实 ,3
94,我觉得我在那里更有生产力 ,2
95,我觉得我在和一个空白的人说话 ,0
96,我有一天会选择三个路时感到有些奇怪 ,3
97,我感觉像个肮脏的妓女 ,0
98,我会切换，因为我不想感到胆怯，或者就像我每次有问题时都说了错 ,3
99,我真的觉得自己有点暴力 ,1
100,我感到非常烦躁的不现实睡眠很少，但感觉极有活力 ,1
101,我应该感觉良好，但我只有疲倦 ,2
102,我觉得我失去了一切，每个人都失去了 ,0
103,我实际上并不像我想的那样不舒服 ,3
104,我不会感到如此损坏 ,0
105,我想知道，现在警察现在是否会更加怀疑热小鸡，如果警察对某事感到怀疑，任何人都可以脱衣 ,3
106,我现在处于情感的最高点，我感到猛烈的悲伤快乐的沮丧真的上述所有事情，我不知道该怎么做，甚至是我需要做的事情，但是我很难管理自己的感觉 现在 ,1
107,我觉得每个人都应该得到一个无条件地爱他们的人，我很生气我被那个 ,1
108,我觉得我想吃更多 ,0
109,我看着她的脸，我被她的目光吸引了，感到完全无助，但要尝试理解她试图对我无话可说的话 ,0
110,我只是今天没有那么聪明 ,2
111,我永远无法真正解释为什么我感到这样的方式并不是有人真正问过为什么月亮坐在月球中时的柔和银光给了我如此安全的感觉，以及焦虑的渴望拉扯我的灵魂 ,3
112,我比以前更愤怒 ,1
113,我可以给你焦虑，让你感到边缘或不安 ,3
114,我今天感到有些痛苦 ,3
115,我在温哥华打交道总是有这种方式使我从夏天回来时绝对不受欢迎 ,0
116,id与其他人谈论我的感觉，但我不想一直对我的小问题bit子 ,1
117,我记得感到焦虑和担心等待他的回答 ,3
118,我对我对待如此善良的人感到非常受伤，我试图对待这么好 ,0
119,如果我削减了场景，我可以使故事变得更短 ,0
120,我在肩膀上承受重量 ,2
121,我觉得自己过去发展和维持牢固的关系的能力将增强我与父母和孩子建立联系的能力 ,2
122,有时候我感到无助 ,3
123,我来到阳台上，我感到欣喜 ,2
124,我发现自己感到困惑而不是授权 ,3
125,我只是做过脊柱融合手术感到非常脆弱，我所能做的就是保持警惕，看着 ,3
126,我尝试我感到愤怒 ,1
127,ID醒来为学校跑步感到昏昏欲睡和喜怒无常 ,0
128,我觉得自己像个小蜡烛，犹豫不决地犹豫不决地发光它是最亮的 ,3
129,我非常努力地不接受对朋友感到痛苦的事，因为我认为她对我的错 ,1
130,我确定她让她感到生气和不开心 ,1
131,我觉得不善待GT GT GT GT他们的孩子，他们因处境而受苦的孩子，是的，我GT GT GT知道您几乎就像您认为您的方式一样，这是不道德的GT GT GT GT GT GT的行动 ,1
132,我在CA中感到嫉妒现在谁站在那个地方，除了现在它可能全是棕色，死亡，寒冷而大风，因此它的缺点 ,1
133,我对自己的五岁生日的痛苦回忆和我的喜悦都不是我的痛苦 ,1
134,我仍然希望我不会被一部应该像没有什么一样的电影中的电影震惊 ,0
135,我爱皮肤上的感冒胜过汗水，我正在等待巴塔哥尼亚在我身上成长 ,1
136,我觉得自己像aaaaaaaaaaaaaaaaaaaaaaggghhhhhhh，有三件事可以帮助写作，因为我现在正在清理我的桌子，因为当我过载时，事情变得凌乱，然后我对烂摊子感到压力，这使事情变得更糟，并使主列表变得更糟，并让我指导我通过什么来指导我了解什么 需要完成 ,0
137,我只想有一天醒来，会发生一些有趣的事情，或者至少我可以在睡觉时感到微笑和高兴 ,2
138,我觉得它像是一个有点摇摇欲坠的流行音乐，唤醒了我 ,3
139,我仍然害怕脆弱 ,3
140,我知道几个告诉我的人，当他们感到低调时，他们会赞美上帝，这就是使他们摆脱沮丧的原因 ,0
141,我已经看过顶部，但仍然没有感到满意，所以我意识到我必须出于另一个原因创建 ,2
142,我向任何想忽略他们或粗鲁的人道歉 ,1
143,我现在感到不耐烦，我需要分心 ,1
144,我对这些人有任何感觉，但是开场白表明了简单的单词不足 ,0
145,我觉得每个生日还是我只是一个情绪激动的女士 ,0
146,我仍然有那些潜在的伪造感，我仍然以这种奇怪的新态度感到奇怪和尴尬 ,3
147,我感到不受欢迎的未脱颖而出的仇恨 ,0
148,我晚了，比开始感到匆忙和压力没有足够的睡眠 ,1
149,我确实对它的某些真正卑鄙的方面感到震惊的动机仍然使我厌恶地摇晃 ,1
150,我感到特别烂，他无意睡觉 ,0
151,我从伦敦回来，我感到是什么使利物浦成为一个特殊的城市 ,2
152,香港专业教育学院已经为县级博览会上休假了几天，但我认为我会缩减物品的数量 ,1
153,我整天都感到头疼得很厉害 ,0
154,我觉得贾斯汀没有我的女朋友或未婚夫，这是不胜感激的 ,2
155,我只是一个普通的女孩有时我懒惰，我很无聊，我感到害怕，我感到很忽视，我感到很高兴，我很愚蠢，我自己的话，我做的愿望，我有梦想，我仍然想相信这个世界上的任何事情会给你而不是我 类配置文件链接href http www ,0
156,我一直在告诉自己，但每个房间都在小的一面，而我对这种情况感到非常痛苦和烦躁 ,1
157,我对无法控制的事情感到非常沮丧，这使我的生活变得更加艰难 ,1
158,我无法解释，但是有时候我也感到不满 ,1
159,我能感觉到邪恶的飞蛾挖掘到我的大脑中，寻求我的大脑作为控制和奴役我的一种手段，就像那些讨厌的虫子对奇科夫在星际迷航中所做的那样 ,1
160,我觉得布兰登的一面很胆小，或者他远离某些事情 ,3
161,我倾向于将其喷在手腕上，也可以在我的胸部上稍微喷一点，这让我感到依恋 ,2
162,我感到很激动 ,3
163,我觉得和我令人信服地撒谎，因为我不想揭示我遭受痛苦的事实 ,0
164,我很高兴能加入这个令人惊叹的套件俱乐部的设计团队 ,2
165,我假设这里有很多血液涉及到现任美国会员活动的人，人们感到被旧国家的接待员受到威胁 ,3
166,我已经完成了这种待遇，阻止了这种美妙的天才感觉，我会退出服药冷火鸡 ,1
167,我感到压力很大 ,1
168,我觉得这些天我非常粗鲁 ,1
169,我在打字时真的感到沮丧和悲伤 ,1
170,我目睹了一些让我感到非常震动的东西 ,3
171,我觉得真的是地球的苦难 ,0
172,我仍然对此感到有些偏执和内gui，因为它阻止了我分享或在房子周围的工作 ,3
173,我感到不安全，我想哭 ,3
174,我还发现我的男朋友让我门票去比赛前一天晚上去看莉尔·韦恩（Lil Wayne）和凯里·希尔森（Keri Hilson） ,3
175,我现在感觉真的像是一个忠实于全能的善良 ,2
176,我认为他们对维护全面的团队集合很重要 ,2
177,我认为这将是7月的TH修指甲的有趣闪光，每当我感到喜爱时，,2
178,我认为他们只是觉得如果您碰巧知道它活着的话，这有点无情 ,1
179,我觉得单词就像您嘴里融化的美味糖果 ,2
180,我确实感到有些困扰和担忧 ,0
181,香港专业教育学院一直感到愚蠢，你应该尝试一下 ,0
182,我可以分享我感到不安 ,3
183,在这一点上，我觉得信息仅对预算游戏玩家真的很有用 ,2
184,我开始感到处于不利地位，我变得不舒服 ,0
185,我觉得我手指上顽固的油脂的残留物仍然深入我的鼻毛，什至感觉到肚子里的脂肪混合在我的肚子上 ,1
186,我读了这个社区中一些女性的博客，她们谈论打屁股如何帮助她们感到更加顺从 ,0
187,我可以再次做到这一点，我可以通过感到受害，然后像我一样痛苦地做出辩解来做出回应 ,0
188,我知道那感觉很奇怪 ,3
189,我不会对任何人进行判断 ,3
190,我回到上帝爬回去问他的宽恕，这是我总是感到羞耻的 ,0
191,我必须尽快发布此条目并关闭图片，因为我开始对自己的假伤害感到恐惧 ,3
192,我对她的两个面对的不专业主义感到厌恶 ,1
193,我很高兴看到所有这些年轻的男人和女人在谈论男友时感到非常激动 ,2
194,我无缘无故感到烦恼 ,3
195,我想我仍然对家人有些想家 ,0
196,我很害怕他会得到我的妹妹，我尽力使他感到不受欢迎 ,0
197,我喜欢那个地方，但我只是不想在陌生人中做好莱坞大道，被他们忽略并与一个家伙交谈 ,0
198,当我等待句子时，我感到更加危险 ,1
199,我觉得像那样丑陋和少女的东西，但是我要做的就是提醒自己我最初问题的来源是什么 ,0
200,我记得去参加足球比赛，坐在Sigma Nu区，所有这些女孩都有深色无瑕的皮肤和华丽的直发，并且对我的苍白不安全，但对我的苍白压力有些不安全，卷发和卷发头发 ,3
201,我确实感到道德上的愤怒，我认为我应该在回复后将其寄给邮件 ,1
202,我流产试图生我的孩子，那是艰难的岁月和许多眼泪，但是今天我看着女儿经历了一些同样的伤心 ,3
203,我觉得我受到惩罚哈哈 ,0
204,我很高兴jkr这个事实没有，它仍然没有消除我要哀悼一些心爱的角色的可怕感觉 ,2
205,我希望我能一直说我对她的感受，不要那么害怕她生气或哭泣，我希望我没有那么多哭 ,3
206,我只是感到非常烦躁和沮丧 ,1
207,我现在很认真，我为你感到抱歉，我知道它的痛苦如何 ,0
208,我觉得作为一个顺从的人填补了我缺少的一部分 ,0
209,即使我的手臂现在杀了我，我也是唯一一个整整一个小时的婴儿感到非常自豪 ,2
210,我真的很压力 ,0
211,我失去了一个互联网朋友，因为他在网站上和其他人的其他用户感到不安，现在他计划离开网站 ,0
212,当我再次习惯常规衣服时，我将不得不感到尴尬一会儿 ,0
213,我花了几个小时对此感到非常糟糕 ,0
214,我有点无情 ,1
215,我感到贪婪，我需要争论我不是 ,1
216,我觉得我搞砸了 ,1
217,我在新家中感到很舒服，我有很多有趣的计划 ,2
218,我感到非常烦躁 ,1
219,我感到自己感到非常恶心的宽容，就像一个专业人一样，像是一个pros，他是多么欺骗我，我觉得如此欺骗，我感到如此如此 ,1
220,我觉得自己像个空荡荡的情人节麻袋上课的孩子 ,0
221,我经常感觉到大多数科幻幻想作家认为他们要做的就是提出一个聪明的转折或原始想法，没有别的重要 ,2
222,我感到仁慈 ,2
223,我假设您做到了，我总是在与客户打交道时感到非常焦虑 ,3
224,我甚至不问她去看医生时她的感觉如何 ,1
225,我的能量低落，因为我今天早上饿了或像我一样，我害怕我还没有准备好的截止日期 ,0
226,自从阅读有关保留的帖子以来，我一直感到有些沮丧 ,0
227,我缺乏阅读和开始在我的房间的地板上开始吃花生的重点，并且通常感到满意 ,2
228,我从王牌绷带开始 ,1
229,我对那些被振作到他们的核心并因意外和不必要的怀孕而破坏的生活感到非常强烈 ,3
230,生病让她感到非常加重并打开 ,1
231,我和你说话，我只是希望你不会感到麻烦 ,0
232,我坚持，因为我感到被拒绝 ,0
233,我认为这部电影我经常看过乔（Joe）是超级携带者以来最常见的，这绝对不是智力，也不是黑暗，我犹豫不决地推荐它在这样的清单上 ,3
234,实际上，我写了一整页，说明这是如何使我觉得不会让您感到厌烦的，我真的没有时间，但这让我很生气 ,1
235,我会在比赛中阅读，并感到难过，我无法观看它，甚至不知道它的起始原因何时愚蠢的时区差异 ,0
236,我感到很沮丧 ,0
237,我在黎明时醒来，肚子疼痛颤抖和生病 ,3
238,我感到很成功，我看到学生在说什么和这样做使我感到那样的感觉 ,2
239,随着日子过去，我感到痛苦 ,0
240,我只是感到快乐 ,2
241,我目前对我认为肯尼亚人的友善的误解感到非常幻想 ,0
242,我对今天的某些事情感到非常自满和自信 ,2
243,我最终感到胡思乱想和围栏 ,1
244,当任何形式的权威决定我可以吃什么时，我感到很生气 ,1
245,我喜欢我的工作，我喜欢我从这里再次住在这里的孤立感觉，而不是讽刺 ,1
246,我确实感到有些恐吓 ,3
247,我坐在我房间的黑暗中，为自己感到难过 ,0
248,自从我安装这个坏男孩以来，我感到有些叛逆 ,1
249,我觉得我被这么多人恨 ,0
250,我感到无助，挑战 ,3
251,有时我对他对我所做的事情感到愤怒，但我不讨厌他，我绝对不再喜欢他 ,1
252,我因乡爱和在学校没有真正锻炼而感到低调 ,0
253,我现在说我的声音很安静，我感到胆小 ,3
254,我觉得内在的恶魔据点越来越不安，因为我不加油 ,3
255,我和她共进午餐，因为当我在她身边时，我会感到更加有趣 ,2
256,当洛雷娜（Lorena）被一群敌人绑架和折磨，我迫切自过的敌人，我对她的自由感到绝望时，我不禁感到完全心烦意乱和完全无助 ,3
257,我可以选择释放通常会引起不适的期望，因为如果不满足，我会感到失望 ,0
258,当我看到我的包裹大小的大小和其他人时，我都像重罪犯一样奔跑 ,3
259,我醒来感到受到威胁 ,3
260,当我知道我需要与上帝聊天时，我会做到的，但是当我迫切需要分心或迫切需要时，但是却不知所措，从哪里开始，请围绕我混乱的办公室或通过挡风玻璃前方的东西，我选择了一些东西 ,1
261,早晨，我仍然感到摇摇欲坠 ,3
262,我可能会觉得有关如何帮助学生太害羞的策略 ,3
263,我对此感到乐观和扎根 ,2
264,当我不知道代数或几何问题的答案时，我会感到有些愚蠢 ,0
265,我的身体感觉很强，但精神尤其强壮 ,2
266,我喜欢与人共度时光，当人们与我共度时光时，这让我感到有价值 ,2
267,我觉得自己是一个奇怪的反社会生物diffi ,3
268,我感到孤独，我宁愿不在人身边 ,0
269,我尝试了非常艰难地将自己的悲伤隐藏在他们面前，但最后我的感觉变得凌乱n日变得最糟糕 ,0
270,如果您看到了同类博客，今天我会比昨天那样疯狂 ,3
271,前几天我买了一棵圣诞树，只是为了让他感到高兴，他很生气，我没有给他钱 ,1
272,我感到部分困扰，但自从与雅各布见面之前，我大多是第一次非常自由 ,3
273,我感觉很混乱，我想理发 ,0
274,我对我的白细胞数量如此低的感觉很偏执，但我的感觉很好 ,3
275,当我闻到这些东西，就像我的太空空气被以某种方式入侵时，我感到很生气 ,1
276,我看起来似乎胆小而宿命论，但我只是我们动物群的研究人员，我觉得我有责任注意将这种有害物种自由繁殖的危险错误 ,1
277,我对我的兄弟试图对我的限制令感到沮丧 ,3
278,我觉得你能告诉你吗 ,1
279,我对自己生活的教徒的想法受到极大的威胁，因为我认为这会给他带来他以前没有提供的性机会 ,3
280,我觉得我应该对这一发展更加痛苦，尤其是因为哦 ,3
281,当我看着德里克的短信时，我看着手机并大声喘着气时，我感到很棒，看到了一些熟悉的面孔 ,2
282,我现在对秋天的第一天感到羡慕 ,1
283,我确实觉得表达和承认痛苦是可以接受的，而不是假装没有疼痛发生疼痛 ,2
284,当我将脚放在一起并感觉到我的大腿碰到时，我感到非常恶心 ,1
285,我看起来很果味，但穿着牛仔裤，我觉得烂唱 ,0
286,对不起，如果有人感到不安 ,0
287,我走进餐厅，完全痛苦地感到痛苦，为自己感到遗憾 ,0
288,我觉得我很长一段时间以来一直像狗屎一样固执，当我太愚蠢而无法称呼这一天的时候就一直在努力 ,1
289,即使我仍然专注于幸福和周围的美好事物，我也感到酷刑 ,1
290,我也会感到痛苦和伤害 ,0
291,我被拒绝感到受伤 ,0
292,我觉得如果我住在城市并在郊区工作，我将支持蔓延 ,2
293,我希望我能记住这一点，如果我对自己的决定感到遗憾 ,0
294,我已经筋疲力尽了 ,0
295,我一旦进入我的眼睛都能感觉到它，但是几秒钟后，我并没有真正感到明显的困扰 ,1
296,我知道热门放大器奔跑并推动我觉得的情绪吸引，这只是一个复杂的爱，这是毫无意义的。 ,0
297,我真的很不愿意重返工作岗位，希望我能待更长的家 ,3
298,我知道我每分钟都不是完全快乐，但是我想在白天做的事情让我感到快乐 ,2
299,我觉得我被一个顽固的m子踢了 ,1
300,目前，我觉得自己正在从一个凶猛的夜晚睡觉的睡眠中醒来，无论我转过身 ,1
301,我觉得他们好像一定有某种超级力量，然后我记得几个月前我也可以做这些事情 ,2
302,我在一个半天的时间停下来代码，只停下来做必需品，然后让感觉柔和 ,2
303,我感觉很糟糕 ,0
304,我不会感到痛苦或超越能力 ,3
305,我感到不确定，因为我很快就会成为一个中年女人 ,3
306,我希望您能克服它必须感到害羞，无法回应或怀疑您的评论的质量，而只是礼貌地听 ,3
307,前几天我在好市多时感到压力很大，要为我的孩子买一件厚实的毛茸茸的雨外套，因为如果我现在不知道，当我在大约几个月内真正需要它时，他们将不再携带它们 ,3
308,当我当时我感到最可悲 ,0
309,我不喜欢感到恐惧或脆弱或不受控制 ,3
310,当时我没有特别乐观 ,2
311,我最终会感到无用和无聊，即使不是不断的旅程 ,0
312,我感到很棒，这是一个很好的报仇 ,2
313,下午我也打了一系列电话，但这些电话很有成效，让我感到非常有价值和赞赏 ,2
314,我对爱感到满意，我感到镇定，因为有人在我身边，不仅在我身边，而且他的灵魂和我能感觉到他对我的诚意，不是因为我的外界美丽，因为他从不要求我改变改变 ,2
315,我患有癌症，但我并没有在任何不同的状态下牺牲，但我确实知道癌症是我患有的疾病，但我在面对面时并不感到无助或无望，即使它已经结束，也必须管理。 生活 ,0
316,我想我很高兴能避免知道它可以做到的，这是我可以做得很好的问题 ,2
317,我知道这是他感到嫉妒的一部分，所以我想尽可能多地与他在一起 ,1
318,我在这条出版道路上有使我感到肮脏的肮脏，编辑就是其中之一 ,0
319,我相信爱情是所有事物的基础 ,0
320,我可能会把您的注意力转移到我的路上，在这些黑暗时代，我在周六晚上戴着深度的心情，我喜欢时光，两者之间穿过雾蒙蒙的窗户，在夜空穿过黑色的天空下，所有鸟都离开了 大海让我跟随 ,3
321,我不喜欢停机时间我喜欢尽我所能的富有成效 ,0
322,我觉得自己像一个不安的少年醒来，我从未知道的新世界 ,3
323,我感到摇摇欲坠，从字面上汗流式几磅的汗水和地毯上有几磅的汗水 ,3
324,我讨厌在网上比现实生活更有价值 ,2
325,我觉得我很友善，对他人的反应 ,2
326,我感到精疲力尽，仍然感到羞耻 ,0
327,我让剧院感到充满希望 ,2
328,我觉得由于嬉皮士所做的同样的心态，兄弟出现了强烈的可能性 ,2
329,我一直在同一页面上，然后随着事情的发展，我们有更多时间祈祷和谈论鲍勃开始感到不确定 ,3
330,我对去聚会感到非常紧张，整天非常内省 ,3
331,我只是感到羞辱 ,0
332,我感到如此焦虑和痛苦，其他母亲向我打招呼，问我如何 ,3
333,我有点柔和 ,0
334,我觉得我的脚也许有点受伤，但是当我其他人快乐地沿着这个伟大的城市的街道上奔跑时，谁在乎 ,0
335,我觉得在RWS版本中的五个五角形的人物与生活相关并与生活有关 ,2
336,我的意思是，济慈押韵时回来了，有一个要点和故事，而不仅仅是心律不齐的，以及一切的悲惨事物是多么的悲惨 ,0
337,我觉得FSP会教我们的教会如何成为忠实的管家 ,2
338,香港专业教育学院清除了我所有的盈余到需求服装洗护用品等 ,2
339,我觉得眼泪很宝贵，所以我只有当我真的生气或真的很沮丧时才哭泣 ,2
340,我感到很大的压力要成为一个完美的家庭主妇 ,2
341,我开始感到不安 ,3
342,想到必须阅读一本英语的无聊书籍的想法 ,0
343,我猜那些纯净的纯净和美丽使我感到充满希望，他们赋予我力量，就像我内心正在成长 ,2
344,我觉得她很丑 ,0
345,我感到非常不知所措，同时完成了 ,3
346,我比我想象的要好 ,0
347,我觉得我应该被冒犯，我听到了达里安·庞德（Darien Ponder）的身后 ,1
348,我感到完全拒绝了嘘，没关系 ,0
349,我今天不太害怕，明天是活检 ,3
350,我感觉帅气Q Q当您像我的宝贝一样看着我时，这首歌在哪里。 ,2
351,我觉得我几乎是一个对苦难的陌生人，所以我不喜欢苦难是艺术的重要方面的想法 ,0
352,我希望我说的话会以我的情感来接受，没有人会被冒犯，因为我的意思是没有犯罪 ,1
353,如果我谈论自己太多，我会感到自私和以自我为中心 ,1
354,我希望他健康 ,1
355,我觉得太醇厚了，无法做任何事情 ,2
356,我有一种感觉，在我的梦中，我实际上热衷于聆听他在做什么，他在做什么以及他用什么工具来对我做这种可怕的事情 ,2
357,我每小时都在醒来，所以我感到胡思乱想 ,1
358,我从来没有和任何人在一起度过足够的时光，以至于真正感到威胁和恐慌，因为与他一起度过了任何时光 ,3
359,我感觉很好 ,2
360,我觉得我讨厌不信任你 ,2
361,我感到非常不足和邪恶 ,0
362,我没有感觉到编辑的爱我很容易分心 ,1
363,我在自己的国家不安全的是HREF HTTP Gatesofvienna ,2
364,我觉得我对你最大的凯蒂·伊姆（Katie Im Im）感到遗憾，很抱歉 ,1
365,我必须上床睡眠 ,1
366,我记得真的很生气 ,1
367,当她与我交谈时，我感到受到攻击 ,3
368,我今天早上感到有些压力，不知道它的pms或只是对我想做的事情和我应该做的事情的焦虑 ,1
369,我觉得我觉得我过去远离内在的沉思，但我慢慢地变得更舒适，我一直以为只是在谈论我的生活，我的生活会很无聊，但在大多数情况下，除了我开放之外， 更多 ,3
370,我觉得有些奇怪的是看着Ayu的生活，现在唱着她的旧歌，真是个不同的风格 ,3
371,我对喜欢和不值得追求感到尴尬 ,0
372,我不会感到冒犯，因为审稿人对我的工作很粗鲁，或者伤害了我的感受，因为我被削减或兴高采烈，因为我被选为精美创造力的一个光辉的例子 ,1
373,我已经被驱使如此远，以至于我觉得任何不以某种方式承认荣耀或赞美上帝徒劳无功的东西 ,0
374,我会看着自己，我感到很恶心 ,1
375,我知道现实是不同的，当然我不负责任，这让我感到很糟糕，现在我写下来了 ,0
