text,labels
一个同学把我的项目建议当成了自己的。,1
不好。我发现我老公出轨了。,1
糟糕的。我对我的兄弟很生气，我相信他正试图让我的家人反对我。,1
我有点生气,1
我的前任毁了我的生活，我疯了。,1
我很生气，我完全被我的前任甩了，而且被鬼魂化了。,1
我不好，因为我很生气，以至于我丈夫买了一辆昂贵的汽车，而且从来没有和我说过这件事。他让我如此沮丧。,1
就像一座即将喷发的火山。,1
我不好！我被解雇了，我真的很生气。我在工作中做的一切都是正确的，我有这种感觉是他们的错。,1
今天太糟糕了，一切都出错了。,1
我只是一直觉得很生气。老实说，我认为我应该得到比这更好的。,1
我非常沮丧。,1
我感觉很糟糕,1
我真的很生气！今天是一件又一件的事情。,1
我很生气，因为我的猫毁了我最喜欢的地毯,1
我真的很生气。,1
我对我的同事很生气,1
我很生气,1
我对我伴侣的行为方式感到恼火。,1
"我不是很好 - 事实上, 我现在很生气。",1
你知道这有什么用吗,1
今天真的对我造成了伤害，我已经筋疲力尽了。,1
我对我的工作很生气。我感到被困在其中，这让我感到沮丧。,1
我很生气。,1
我父母和我吵架所以我很生气,1
我很生气，因为我打破了一个盘子，碎片散落在地板上。,1
我感觉准备随时斗争的紧张。,1
我对我最好的朋友对我说的话感到不安。,1
我感到很愤怒，好像我什至无法直视。,1
就像我需要冷静,1
我很生气，我工作组的人无缘无故地排斥我,1
我对我朋友的行为感到非常恼火。,1
我今天不爽，我很生气,1
我真的很不开心,1
我不断发现自己不由自主地握紧拳头。我感觉我的神经被击中了，我快要爆炸了。,1
糟糕的！我的室友偷了我的项链！,1
我感到非常恼火，我在酒吧打架并被禁止在那里,1
这是一个非常糟糕的时刻,1
一点都不好！,1
我他妈不知道,1
我不敢相信她欺骗了我，我现在非常受伤和生气。,1
我在想我最近和妈妈吵架，这让我很生气。,1
我很生气我的老板写信给我。,1
生气又生气。我周围没有人在听我说话。,1
不要打扰我,1
我不好，想到我的孩子我很生气,1
今天一切都糟透了。,1
我觉得很烦躁。,1
这是非常糟糕的一天。,1
我总是被生活踢倒，我真的很生气！,1
生气了，我的朋友真的很烦人。,1
我真的，真的很生气。我觉得我可以炸了。,1
我恨这个国家！,1
我想让我为了杀他而自杀的朋友起死回生,1
我感到有压力,1
你有其他问题吗？,1
我生自己的气，因为我不能减肥，也没有自制力,1
我对全世界都很生气！,1
我对我的伴侣在房子周围无所事事感到生气,1
哦，甚至不要让我开始！,1
沮丧，我很生气，我不知道为什么。,1
我今天很生气,1
被惹毛了！交通是一场噩梦，有人把我拦住了，我差点撞上他们！,1
我很生气，因为我的狗在我外出工作时撕毁了我最喜欢的沙发。,1
我有这种感觉是他们的错。,1
我的心情不好,1
我对我的邻居很生气，因为他正在制造噪音,1
我觉得脾气很暴躁,1
我有点生气，因为詹姆斯没有完成他的任务。,1
如果其他人试图在交通中切断我，我会爆炸！,1
一切似乎都不顺利，我无法让任何人听我说话。,1
我觉得很烂，我和我朋友吵架了。,1
我的情绪在沸腾，我快要爆炸了。,1
我讨厌我接触的每个人。,1
我很生气。我的老板把我逼疯了，我的朋友一直向我要我帮不了他的忙。,1
我的家人让我发疯，我受不了他们,1
我没心情说话。,1
老实说，我现在可能会破坏某些东西。我的一门课没及格。,1
我很生气，我的房东刚刚给了我一些可怕的消息。,1
我以为我在变好，但我真的又为事情生气了,1
其实，我对这个冬天取暖油的价钱而生气。,1
我只是随机有这些爆发,1
我的车停在杂货店停车场时，有人蹭了我的油漆，我很生气。,1
我生气了。我厌倦了我的妻子。,1
我对某人生气。,1
真的受够了这个。,1
我很不高兴,1
我完全疯了。,1
我感到非常生气，因为我姐姐伤害了我很多。,1
我对家乡的情况感到非常生气。,1
我对我朋友的不当行为感到愤怒。,1
我有很多事情要做；我生气了。,1
我很生气，觉得没有人尊重我。,1
我一点都不开心,1
我很生气，想要感觉好点。,1
我没那么好，我想一个人呆着。,1
我觉得我想打人。,1
我生气了，你怎么看。不要再问这些问题了。,1
我父亲总是说我愚蠢和懒惰。,1
糟糕的。我岳母不会停止越界。,1
我真的对我的邻居很生气，他今天早上无缘无故地和我吵架了。,1
我特别生气,1
我对我和我的前对象分手的方式感到非常沮丧。,1
我对我的前女友很生气，我不敢相信我搞砸了我们的关系。,1
糟糕的！我很生气，因为我的邻居说我的孩子是坏名声，因为她因为他进入她的院子而生他的气。我觉得她是个可笑的人！,1
我快疯了，我不可忍受了。,1
我不好，我和父母吵架了，我离开了家，我很生气。我有这种感觉是他们的错。,1
明明我不好，我真的早伤害了自己,1
我损失了一大笔钱，我对自己很生气。我想打自己。,1
我似乎今天讨厌所有人。,1
我今天不好,1
我很烦。每当我认为自己处于领先地位时，就会出现其他情况。,1
我最近对我的工作感到非常沮丧。,1
我很生气，我不知道如何改变它。,1
我只是对生活很生气，因为似乎没有什么事情适合我。,1
我很烦,1
太可怕了，我的坏爸爸像往常一样打我,1
我现在不开心，有点不高兴。,1
你无权问这个问题,1
我很生气，我可以尖叫。,1
我最好的朋友一直表现得像个混蛋，我对她很生气。,1
我感到愤恨和恶意。,1
我的朋友让我失望所以我很生气,1
我很生气，因为我最好的朋友没有出现在我的生日聚会上。,1
我现在对一切都很生气。,1
我现在真的很生气。我刚刚因为工作中的晋升而被拒绝，这是因为我的一位同事认为我的想法值得称赞。,1
我感到很生气，就像生活是不公平的，我对此很无助。,1
生气的,1
我太可恨了，我最信任的人以我无法想象的方式背叛了我,1
我对我伴侣的行为方式感到恼火。,1
我今天感到非常生气,1
我讨厌一切,1
我不能说我感觉很棒。我和以前一样易怒，我害怕做或说一些我可能会后悔的事情。,1
非常失望！我的老师错误地指责我作弊,1
我真的很生气，我看到我丈夫欺骗我,1
这是一个非常紧张的时刻,1
我怎么会在这种情况下？,1
我想打人,1
我的老板一直在贬低我，我再也受不了了。,1
我很生气我的老板不让我加薪。,1
我以前从来没有这么生气过，我只是被诬告偷窃。,1
一点都不好。我很生气，刚刚和我的伙伴吵架了。,1
像个傻逼,1
我对我的老板很生气，因为他咄咄逼人,1
今天这一天考验了我的耐心。,1
我正在被迫害。,1
我朋友的行为让我很生气。,1
受够了被虐待，我从来没有这么生气过！,1
生气的。工作中的人期望我做任何事情！,1
我对我的伴侣对我撒谎感到生气。,1
我对这里的情况很生气，我真的很讨厌职业政治家。,1
我讨厌我的女孩,1
我累了,1
比昨天更糟,1
我很生气，因为生活太不公平了,1
看，如果可以的话，我会打破一切，包括这台该死的电脑！,1
我工作，我做饭，我打扫卫生，他们还想让我做什么！,1
我现在很生气我会打人,1
好吧，但我觉得很烦。,1
这一刻我无法控制自己,1
我压力好大！我整整一周都没有时间独处！,1
我很生气，我刚刚发现我的丈夫和一个同事在欺骗我。,1
我很好谢谢！,2
我感觉很好，因为我刚刚发现我通过了考试,2
我觉得这个世界好像一切都很好。,2
杰出的！我度过了最美好的一天！！,2
其实我感觉真的很棒。,2
好极了！,2
我很好！这是美好的一天！,2
我今天感觉轻松自在,2
再好不过了！昨晚我的彩票号码出来了，我要辞职了。,2
我感觉很棒！,2
我感觉很棒，工作很棒！,2
我感觉很棒没什么好抱怨的,2
我感觉很好谢谢！,2
我感觉很好，谢谢！,2
非常好,2
我感到活着和幸福。,2
非常好。,2
我感觉很棒我刚从一个小假期回来。,2
还不错，事情进展顺利,2
我感觉很棒谢谢你。,2
很放松,2
我今天对我的股票市场投资组合表现特别满意。,2
我过的不错你近来怎样？,2
我感觉很棒谢谢！,2
我觉得很棒！,2
我今天真的很开心。,2
我感觉很好，谢谢你。,2
我真的感觉不错,2
谢谢你的提问，我今天真的很开心,2
真的很好，睡了一个好觉。,2
我很好,2
我感觉很厉害这是美好的一天。你好吗？,2
我不能更快乐,2
我很高兴马赢了,2
我感觉很好，目前一切都挺好,2
乐观的,2
我感觉很好，谢谢。,2
今天对我来说是个好日子。,2
非常好,2
都好,2
我开心极了！,2
我感觉好极了。,2
我感觉很好。,2
我很好！,2
好的谢谢你！我刚刚找到了我以为丢了的最喜欢的帽子。,2
我今天很放松，是我的休息日,2
实际上我做得很好。谢谢。,2
我感觉自己站在世界之巅。,2
我对我的新公寓和它的位置很满意,2
我感觉很好，我对我现在的处境感到满意,2
我今天感觉很好，我通过了考试！,2
我今天感觉很好,2
太棒了，真的太棒了,2
好的！今天设法将我所有的任务从我的清单中核对出来。,2
万分谢意。你？,2
我很好谢谢。,2
我很好。,2
我很好谢谢你，我刚刚收到一个好消息,2
好极了。谢谢你。,2
再好不过了！,2
我很满足我现在的情况,2
感觉真好,2
我今天在公园散步时表现很好,2
我感觉很好,2
我很好，谢谢你，感谢上帝赐予我生命,2
我感觉很棒，谢谢，我刚刚被告知我被提名一个奖项。,2
非常好,2
太阳出来了，我有一种感觉，这将是美好的一天！,2
很好,2
我感觉很好谢谢,2
我做得很好，我得到了期待已久的晋升,2
我感到开心,2
我很好。,2
我太棒了，觉得我今天取得了很多成就。,2
我很好！,2
我感觉很神奇！,2
我感觉真的很好！,2
我今天感觉很好，阳光明媚，是美好的一天。,2
我感觉很好，我在我快乐的地方。,2
我感觉很棒,2
我今天感觉好极了，没有什么可以让我失望。,2
我今天很高兴，因为我明天放假。,2
在世界之巅，伙计！,2
我感觉很棒。,2
我很好，谢谢！刚刚开始我的假期，很放松。,2
我很好，非常感谢，我度过了愉快的一天,2
我今天感觉很好，谢谢！,2
太好了，我刚中了彩票,2
非常好。,2
生活很好。,2
我今天感觉很棒！谢谢你。,2
充满希望,2
这是美好的一天，我感觉很棒。,2
再好不过了,2
我做得很好，谢谢你的提问！,2
升职了我感到很开心,2
我感觉很好，谢谢！,2
我感觉好极了。,2
我度过了美好的一天。,2
很开心，心里很充实。,2
今天心情很好，睡得很好！,2
我感到很高兴，因为我进入了我梦想中的大学,2
一点也不差。,2
一切都很好，谢谢，没有啥可抱怨！,2
我觉得有很多正能量。,2
非常感谢您的提问！,2
我真高兴。我现在拥有我想要的一切。,2
我今天感到控制和平静,2
我就放心了我的测试结果昨天回来了，我很清楚。,2
我感觉自己站在世界之巅！,2
很好，新房子看起来棒极了！,2
我感觉棒极了,2
超棒！,2
我今天过得很愉快，这里没有抱怨。,2
今天是个好日子,2
我很积极也很感激。,2
一切都感觉很顺利，很开心，谢谢！,2
一切都很好。我在山上散步度过了愉快的一天。,2
我很好,2
生活是美好的！,2
我很好谢谢。,2
今天天气很好，我们在公园里悠闲地散步。,2
感觉真棒,2
很好，谢谢,2
我感觉很棒！,2
今天，我真的很满足。,2
如果我尝试过，感觉不会更好,2
好的。你呢？,2
我感觉很好谢谢你，非常满意,2
今天心情很好，期待下午。,2
很好，谢谢，你呢？,2
很好，最近生活进展顺利，我感到很平静,2
我觉得我今天已经实现了我想要的一切,2
完成了本周的工作，我感到很满足，现在可以放松了,2
我感觉很好，我在一段时间内第一次有一种很好的感觉,2
积极的,2
不错。今天心情很愉快。,2
我今天真的很开心。,2
对我很好,2
很棒,2
我今天欣喜若狂。,2
好久没有这么好的感觉了！,2
我感觉棒极了。,2
我今天感觉很好。,2
我感觉很好，谢谢你的提问！我昨晚睡得很好。,2
我很高兴，因为昨天是我的生日，我收到了很多礼物,2
好多了。现在有很多值得感激的地方。,2
这些天事情正在按我的方式进行。,2
我很高兴我的老板选择了我参加升职,2
我感觉很好，生活很好,2
今天能见到我的家人，我感到很兴奋。,2
这是一个如此美好的晴天,2
